osm_nid,lat,lng,x,z
osm3666466070,49.99354200,8.67599060,26.603,178.022
osm3666466823,49.99349230,8.67589770,20.836,185.081
osm3666466820,49.99347330,8.67592240,18.630,183.236
osm3666466817,49.99346140,8.67590030,17.250,184.915
osm3666466818,49.99346580,8.67589470,17.760,185.334
osm3666466814,49.99344190,8.67585000,14.987,188.730
osm3666466812,49.99343660,8.67585680,14.372,188.222
osm3666466810,49.99341640,8.67581920,12.028,191.079
osm3666466791,49.99335310,8.67590120,4.681,184.955
osm3666466803,49.99336850,8.67593020,6.468,182.751
osm3666466801,49.99336320,8.67593710,5.853,182.236
osm3666466806,49.99339030,8.67598770,8.997,178.391
osm3666466804,49.99338810,8.67599040,8.742,178.189
osm3666466808,49.99340320,8.67601860,10.494,176.047
osm3666466807,49.99339280,8.67603010,9.287,175.189
osm3666466813,49.99344050,8.67612180,14.821,168.223
osm3666469178,49.99427940,8.67401980,112.206,326.000
osm3666469179,49.99428280,8.67406040,112.600,322.933
osm3666458924,49.99429510,8.67405790,114.027,323.109
osm3666469428,49.99431560,8.67430150,116.403,304.708
osm3666469425,49.99430510,8.67430370,115.185,304.553
osm3666469426,49.99430910,8.67435160,115.648,300.935
osm3666469291,49.99422850,8.67436800,106.294,299.777
osm3666469292,49.99423040,8.67439110,106.514,298.032
osm3666469282,49.99420840,8.67439560,103.961,297.714
osm3666469279,49.99420310,8.67433310,103.347,302.435
osm3666469283,49.99420990,8.67433170,104.136,302.534
osm3666469275,49.99418840,8.67407570,101.644,321.872
osm3666466113,49.99417540,8.67407840,100.135,321.681
osm3666466112,49.99417080,8.67402440,99.602,325.760
osm3666469277,49.99420050,8.67401830,103.049,326.191
osm3666469278,49.99420190,8.67403560,103.211,324.884
osm3666466802,49.99336800,8.67606130,6.408,172.860
osm3666466794,49.99335450,8.67603550,4.842,174.820
osm3666466800,49.99335860,8.67603040,5.318,175.200
osm3666466787,49.99333510,8.67598520,2.591,178.634
osm3666468623,49.99332940,8.67599230,1.929,178.104
osm3666468618,49.99331000,8.67595500,-0.322,180.938
osm3666468595,49.99324580,8.67603570,-7.773,174.912
osm3666468605,49.99326140,8.67606580,-5.963,172.625
osm3666468602,49.99325640,8.67607210,-6.544,172.155
osm3666467905,49.99328300,8.67612340,-3.457,168.258
osm3666468613,49.99328130,8.67612560,-3.654,168.093
osm3666467907,49.99329610,8.67615420,-1.937,165.921
osm3666467906,49.99328640,8.67616650,-3.063,165.002
osm3666466786,49.99333320,8.67625670,2.367,158.150
osm3666468606,49.99326140,8.67619640,-5.965,162.771
osm3666468596,49.99324790,8.67617060,-7.531,164.731
osm3666468599,49.99325200,8.67616540,-7.055,165.119
osm3666468589,49.99322850,8.67612030,-9.782,168.546
osm3666468584,49.99322280,8.67612740,-10.444,168.015
osm3666467902,49.99320330,8.67609000,-12.706,170.857
osm3666467881,49.99313930,8.67617100,-20.135,164.808
osm3666467886,49.99315490,8.67620080,-18.325,162.544
osm3666467883,49.99314980,8.67620730,-18.917,162.059
osm3666467889,49.99317650,8.67625840,-15.819,158.177
osm3666467888,49.99317470,8.67626070,-16.028,158.005
osm3666467897,49.99319040,8.67629090,-14.206,155.711
osm3666467891,49.99318080,8.67630320,-15.320,154.792
osm3666468587,49.99322670,8.67639100,-9.994,148.122
osm3666468607,49.99326460,8.67578390,-5.588,193.893
osm3666468608,49.99326630,8.67569630,-5.390,200.501
osm3666468600,49.99325370,8.67562800,-6.851,205.667
osm3666468604,49.99326090,8.67562480,-6.016,205.901
osm3666468597,49.99324880,8.67555890,-7.419,210.886
osm3666468588,49.99322760,8.67556830,-9.880,210.197
osm3666468585,49.99322440,8.67555110,-10.251,211.498
osm3666467890,49.99317670,8.67557240,-15.787,209.938
osm3666467896,49.99319000,8.67564440,-14.244,204.493
osm3666467882,49.99314190,8.67566590,-19.827,202.918
osm3666467887,49.99317430,8.67584170,-16.069,189.621
osm3666467900,49.99319560,8.67583220,-13.597,190.317
osm3666467901,49.99319980,8.67585530,-13.110,188.569
osm3666468586,49.99322550,8.67584380,-10.127,189.412
osm3666467903,49.99322200,8.67582510,-10.533,190.826
