osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w177730581,osm33701950,osm2347271306,road,"secondary_link002.link13"
w177730581,osm33701935,osm33701950,road,"secondary_link002.link14"
w177730581,osm3662353700,osm33701935,road,"secondary_link002.link15"
w177730581,osm33701944,osm3662353700,road,"secondary_link002.link16"
w215116708,osm456054459,osm5891568362,slowroad,"Elsa-Braendstroem-Strasse002.link1"
w215116708,osm3666040363,osm456054459,slowroad,"Elsa-Braendstroem-Strasse002.link2"
w215116708,osm434631885,osm3666040363,slowroad,"Elsa-Braendstroem-Strasse002.link3"
w215116708,osm3666040353,osm434631885,slowroad,"Elsa-Braendstroem-Strasse002.link4"
w215116708,osm3666040300,osm3666040353,slowroad,"Elsa-Braendstroem-Strasse002.link5"
w215116708,osm3662353685,osm3666040300,slowroad,"Elsa-Braendstroem-Strasse002.link6"
w215116708,osm3666040294,osm3662353685,slowroad,"Elsa-Braendstroem-Strasse002.link7"
w215116708,osm3662353686,osm3666040294,slowroad,"Elsa-Braendstroem-Strasse002.link8"
w215116708,osm434631889,osm3662353686,slowroad,"Elsa-Braendstroem-Strasse002.link9"
w215116708,osm3666040217,osm434631889,slowroad,"Elsa-Braendstroem-Strasse002.link10"
w215116708,osm3662353683,osm3666040217,slowroad,"Elsa-Braendstroem-Strasse002.link11"
w215116708,osm434631893,osm3662353683,slowroad,"Elsa-Braendstroem-Strasse002.link12"
w215116708,osm33702925,osm434631893,slowroad,"Elsa-Braendstroem-Strasse002.link13"
w215116709,osm2245330467,osm33702044,road,"Noerdliche Ringstrasse003.link1"
w215116709,osm33702006,osm2245330467,road,"Noerdliche Ringstrasse003.link2"
w215116710,osm5457326850,osm738283754,slowroad,"Pestalozzistrasse.link1"
w215116710,osm3665957604,osm5457326850,slowroad,"Pestalozzistrasse.link2"
w215116710,osm3665957603,osm3665957604,slowroad,"Pestalozzistrasse.link3"
w215116710,osm33702924,osm3665957603,slowroad,"Pestalozzistrasse.link4"
w215116710,osm5548868468,osm33702924,slowroad,"Pestalozzistrasse.link5"
w215116710,osm33702925,osm5548868468,slowroad,"Pestalozzistrasse.link6"
w215116710,osm3665957584,osm33702925,slowroad,"Pestalozzistrasse.link7"
w215116710,osm33702899,osm3665957584,slowroad,"Pestalozzistrasse.link8"
w249042317,osm449011090,osm33701960,road,"primary003.link1"
w249042317,osm3662352911,osm449011090,road,"primary003.link2"
w249042317,osm2347271304,osm3662352911,road,"primary003.link3"
w249042317,osm3662352915,osm2347271304,road,"primary003.link4"
w249042317,osm33701944,osm3662352915,road,"primary003.link5"
w249042317,osm1587776903,osm33701944,road,"primary003.link6"
w378432810,osm33701942,osm1587776903,road,"primary004.link1"
w569749093,osm3662352901,osm3662352900,slowroad,"Noerdliche Ringstrasse004.link1"
w569749093,osm33702042,osm3662352901,slowroad,"Noerdliche Ringstrasse004.link2"
w569749093,osm1881642018,osm33702042,slowroad,"Noerdliche Ringstrasse004.link3"
w569749093,osm667020999,osm1881642018,slowroad,"Noerdliche Ringstrasse004.link4"
w583790753,osm268560288,osm3666040645,road,"Elisabeth-Selbert-Allee001.link1"
w583790753,osm2245330484,osm268560288,road,"Elisabeth-Selbert-Allee001.link2"
w583790753,osm2137895182,osm2245330484,road,"Elisabeth-Selbert-Allee001.link3"
w583790753,osm243312243,osm2137895182,road,"Elisabeth-Selbert-Allee001.link4"
w623927439,osm5891573270,osm3662352902,road,"Noerdliche Ringstrasse005.link1"
w623927441,osm5891573270,osm243312243,road,"Elisabeth-Selbert-Allee002.link1"
w623927443,osm5891573270,osm738283754,slowroad,"Pestalozzistrasse001.link1"
w623927445,osm5926244886,osm5891573270,slowroad,"Noerdliche Ringstrasse006.link1"
w623927445,osm667020999,osm5926244886,slowroad,"Noerdliche Ringstrasse006.link2"
w680683589,osm6373714863,osm6373715030,slowroad,"Am Dornbusch.link1"
w680683589,osm6373714864,osm6373714863,slowroad,"Am Dornbusch.link2"
w680683589,osm6373714865,osm6373714864,slowroad,"Am Dornbusch.link3"
w680683589,osm6373714866,osm6373714865,slowroad,"Am Dornbusch.link4"
w680683589,osm6373714867,osm6373714866,slowroad,"Am Dornbusch.link5"
w680683589,osm6373714862,osm6373714867,slowroad,"Am Dornbusch.link6"
