osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4626017,osm29381140,osm686277337,road,"RT Jones Road.link16"
w4626017,osm686277336,osm29381140,road,"RT Jones Road.link17"
w4626017,osm29381139,osm686277336,road,"RT Jones Road.link18"
w4626017,osm29381137,osm29381139,road,"RT Jones Road.link19"
w4626017,osm529139846,osm29381137,road,"RT Jones Road.link20"
w4626017,osm6337786107,osm529139846,road,"RT Jones Road.link21"
w4626017,osm6821552724,osm6337786107,road,"RT Jones Road.link22"
w4626017,osm29381134,osm6821552724,road,"RT Jones Road.link23"
w4626017,osm29381133,osm29381134,road,"RT Jones Road.link24"
w4626017,osm29381132,osm29381133,road,"RT Jones Road.link25"
w4626017,osm686277574,osm29381132,road,"RT Jones Road.link26"
w4626017,osm6821638751,osm686277574,road,"RT Jones Road.link27"
w4626017,osm519548843,osm6821638751,road,"RT Jones Road.link28"
w4626020,osm6838084181,osm152275162,road,"de France Avenue.link1"
w4626020,osm699181646,osm6838084181,road,"de France Avenue.link2"
w4626020,osm7139058260,osm699181646,road,"de France Avenue.link3"
w4626020,osm7139058262,osm7139058260,road,"de France Avenue.link4"
w4626020,osm7139058257,osm7139058262,road,"de France Avenue.link5"
w4626020,osm6838050819,osm7139058257,road,"de France Avenue.link6"
w4626020,osm29524011,osm6838050819,road,"de France Avenue.link7"
w4626020,osm29381103,osm29524011,road,"de France Avenue.link8"
w4626020,osm6838050823,osm29381103,road,"de France Avenue.link9"
w4626020,osm6838050824,osm6838050823,road,"de France Avenue.link10"
w4626020,osm4913265833,osm6838050824,road,"de France Avenue.link11"
w4626020,osm4626842284,osm4913265833,road,"de France Avenue.link12"
w4626020,osm6831358466,osm4626842284,road,"de France Avenue.link13"
w4626020,osm6831358463,osm6831358466,road,"de France Avenue.link14"
w4626020,osm26381624,osm6831358463,road,"de France Avenue.link15"
w4626020,osm6831358468,osm26381624,road,"de France Avenue.link16"
w4626020,osm6831211540,osm6831358468,road,"de France Avenue.link17"
w4626020,osm6821552716,osm6831211540,road,"de France Avenue.link18"
w4626020,osm29381104,osm6821552716,road,"de France Avenue.link19"
w4626020,osm6821552714,osm29381104,road,"de France Avenue.link20"
w4626020,osm6831211542,osm6821552714,road,"de France Avenue.link21"
w4626020,osm6831227483,osm6831211542,road,"de France Avenue.link22"
w4626020,osm6831215000,osm6831227483,road,"de France Avenue.link23"
w4626020,osm6831214998,osm6831215000,road,"de France Avenue.link24"
w4626020,osm29381105,osm6831214998,road,"de France Avenue.link25"
w4626020,osm6831215002,osm29381105,road,"de France Avenue.link26"
w4626020,osm6831112654,osm6831215002,road,"de France Avenue.link27"
w4626020,osm6818353649,osm6831112654,road,"de France Avenue.link28"
w4626020,osm6831116058,osm6818353649,road,"de France Avenue.link29"
w4626020,osm687820242,osm6831116058,road,"de France Avenue.link30"
w4626020,osm29523969,osm687820242,road,"de France Avenue.link31"
w4626020,osm6831116061,osm29523969,road,"de France Avenue.link32"
w4626020,osm6831116059,osm6831116061,road,"de France Avenue.link33"
w4626020,osm6831102025,osm6831116059,road,"de France Avenue.link34"
w4626020,osm6831102022,osm6831102025,road,"de France Avenue.link35"
w4626020,osm1909328060,osm6831102022,road,"de France Avenue.link36"
w4626020,osm29381106,osm1909328060,road,"de France Avenue.link37"
w4626020,osm6831102023,osm29381106,road,"de France Avenue.link38"
w4626020,osm687819429,osm6831102023,road,"de France Avenue.link39"
w4626020,osm6849092209,osm687819429,road,"de France Avenue.link40"
w4626020,osm6831078523,osm6849092209,road,"de France Avenue.link41"
w4626020,osm6849092212,osm6831078523,road,"de France Avenue.link42"
w4626020,osm29381107,osm6849092212,road,"de France Avenue.link43"
w4626021,osm29523997,osm29523998,road,"Mc Cord Avenue.link1"
w4626021,osm29523994,osm29523997,road,"Mc Cord Avenue.link2"
w4626021,osm29524007,osm29523994,road,"Mc Cord Avenue.link3"
w4626021,osm29524006,osm29524007,road,"Mc Cord Avenue.link4"
w4626021,osm1929365912,osm29524006,road,"Mc Cord Avenue.link5"
w4626021,osm687861332,osm1929365912,road,"Mc Cord Avenue.link6"
w4626021,osm687861341,osm687861332,road,"Mc Cord Avenue.link7"
w4626021,osm29524008,osm687861341,road,"Mc Cord Avenue.link8"
w4626021,osm26381623,osm29524008,road,"Mc Cord Avenue.link9"
w4626021,osm29381145,osm26381623,road,"Mc Cord Avenue.link10"
w4626021,osm29381146,osm29381145,road,"Mc Cord Avenue.link11"
w4626021,osm687816539,osm29381146,road,"Mc Cord Avenue.link12"
w4626021,osm6800579753,osm687816539,road,"Mc Cord Avenue.link13"
w4626021,osm687816545,osm6800579753,road,"Mc Cord Avenue.link14"
w4626021,osm687816549,osm687816545,road,"Mc Cord Avenue.link15"
w4626021,osm687816554,osm687816549,road,"Mc Cord Avenue.link16"
w4626021,osm687816564,osm687816554,road,"Mc Cord Avenue.link17"
w4626021,osm6800579778,osm687816564,road,"Mc Cord Avenue.link18"
w4626021,osm29524009,osm6800579778,road,"Mc Cord Avenue.link19"
w4626021,osm1909328061,osm29524009,road,"Mc Cord Avenue.link20"
w4626021,osm29381147,osm1909328061,road,"Mc Cord Avenue.link21"
w4626021,osm26391742,osm29381147,road,"Mc Cord Avenue.link22"
w4626021,osm6800579765,osm26391742,road,"Mc Cord Avenue.link23"
w4626021,osm29524017,osm6800579765,road,"Mc Cord Avenue.link24"
w4626021,osm6800579767,osm29524017,road,"Mc Cord Avenue.link25"
w4626021,osm6800579766,osm6800579767,road,"Mc Cord Avenue.link26"
w4626021,osm26381630,osm6800579766,road,"Mc Cord Avenue.link27"
w4626021,osm6800579769,osm26381630,road,"Mc Cord Avenue.link28"
w4626021,osm2610278770,osm6800579769,road,"Mc Cord Avenue.link29"
w4626021,osm6810264089,osm2610278770,road,"Mc Cord Avenue.link30"
w4626021,osm2610278780,osm6810264089,road,"Mc Cord Avenue.link31"
w4626021,osm6810257101,osm2610278780,road,"Mc Cord Avenue.link32"
w4626021,osm6810264088,osm6810257101,road,"Mc Cord Avenue.link33"
w4626021,osm65668092,osm6810264088,road,"Mc Cord Avenue.link34"
w4630350,osm687821524,osm687821520,road,"unclassified001.link1"
w4630350,osm29381099,osm687821524,road,"unclassified001.link2"
w4630350,osm29381100,osm29381099,road,"unclassified001.link3"
w4630350,osm687821535,osm29381100,road,"unclassified001.link4"
w4630350,osm687821537,osm687821535,road,"unclassified001.link5"
w4630350,osm687821539,osm687821537,road,"unclassified001.link6"
w4630350,osm29381101,osm687821539,road,"unclassified001.link7"
w4644006,osm6821552759,osm29381137,road,"King Road.link1"
w4644006,osm6849092191,osm6821552759,road,"King Road.link2"
w4644006,osm6831102024,osm6849092191,road,"King Road.link3"
w4644006,osm686277308,osm6831102024,road,"King Road.link4"
w4644006,osm1909328060,osm686277308,road,"King Road.link5"
w4644006,osm6831102021,osm1909328060,road,"King Road.link6"
w4644006,osm29523965,osm6831102021,road,"King Road.link7"
w4644006,osm6849086812,osm29523965,road,"King Road.link8"
w4644006,osm6800600106,osm6849086812,road,"King Road.link9"
w4644006,osm6800600103,osm6800600106,road,"King Road.link10"
w4644006,osm6800600102,osm6800600103,road,"King Road.link11"
w4644006,osm6800579780,osm6800600102,road,"King Road.link12"
w4644006,osm6800579784,osm6800579780,road,"King Road.link13"
w4644006,osm6800579754,osm6800579784,road,"King Road.link14"
w4644006,osm1909328061,osm6800579754,road,"King Road.link15"
w4644006,osm6800579777,osm1909328061,road,"King Road.link16"
w4644006,osm2453009922,osm6800579777,road,"King Road.link17"
w4644006,osm6810267120,osm2453009922,road,"King Road.link18"
w4644006,osm6810267122,osm6810267120,road,"King Road.link19"
w4644006,osm687817321,osm6810267122,road,"King Road.link20"
w4644006,osm687817340,osm687817321,road,"King Road.link21"
w4644006,osm687817976,osm687817340,road,"King Road.link22"
w4644014,osm687863497,osm686277205,road,"Zook Road001.link1"
w4644024,osm687866004,osm29523988,road,"unclassified002.link1"
w4644024,osm687866007,osm687866004,road,"unclassified002.link2"
w4644024,osm29523989,osm687866007,road,"unclassified002.link3"
w4809368,osm4887044379,osm612080892,road,"West El Camino Real.link1"
w4809368,osm26050455,osm4887044379,road,"West El Camino Real.link2"
w4809368,osm2370911392,osm26050455,road,"West El Camino Real.link3"
w4809368,osm6269040846,osm2370911392,road,"West El Camino Real.link4"
w4809368,osm1685232268,osm6269040846,road,"West El Camino Real.link5"
w4809368,osm2370911354,osm1685232268,road,"West El Camino Real.link6"
w4809368,osm272209469,osm2370911354,road,"West El Camino Real.link7"
w4809368,osm4177170752,osm272209469,road,"West El Camino Real.link8"
w5012168,osm4880766563,osm4880766582,road,"North Shoreline Boulevard002.link1"
w5012168,osm194929103,osm4880766563,road,"North Shoreline Boulevard002.link2"
w5012168,osm708244534,osm194929103,road,"North Shoreline Boulevard002.link3"
w5012168,osm194929114,osm708244534,road,"North Shoreline Boulevard002.link4"
w5012168,osm708244029,osm194929114,road,"North Shoreline Boulevard002.link5"
w5012168,osm194929122,osm708244029,road,"North Shoreline Boulevard002.link6"
w5012168,osm708243895,osm194929122,road,"North Shoreline Boulevard002.link7"
w5012168,osm4884567904,osm708243895,road,"North Shoreline Boulevard002.link8"
w5012168,osm473682502,osm4884567904,road,"North Shoreline Boulevard002.link9"
w5012168,osm194929132,osm473682502,road,"North Shoreline Boulevard002.link10"
w5012168,osm519661983,osm194929132,road,"North Shoreline Boulevard002.link11"
w5012169,osm6428439021,osm2697109349,road,"South Shoreline Boulevard.link1"
w5012169,osm518324411,osm6428439021,road,"South Shoreline Boulevard.link2"
w5012169,osm2697109345,osm518324411,road,"South Shoreline Boulevard.link3"
w5012169,osm4177142474,osm2697109345,road,"South Shoreline Boulevard.link4"
w5012170,osm338856096,osm33374544,road,"North Shoreline Boulevard003.link1"
w5012170,osm654356907,osm338856096,road,"North Shoreline Boulevard003.link2"
w5012170,osm26630542,osm654356907,road,"North Shoreline Boulevard003.link3"
w5012170,osm33374543,osm26630542,road,"North Shoreline Boulevard003.link4"
w5012171,osm654358120,osm33374542,road,"North Shoreline Boulevard004.link1"
w5012171,osm26630543,osm654358120,road,"North Shoreline Boulevard004.link2"
w5012171,osm654358129,osm26630543,road,"North Shoreline Boulevard004.link3"
w5012171,osm2138591309,osm654358129,road,"North Shoreline Boulevard004.link4"
w5012269,osm553500898,osm1774346209,road,"North Shoreline Boulevard005.link1"
w5012269,osm4913265853,osm553500898,road,"North Shoreline Boulevard005.link2"
w5012269,osm4177242970,osm4913265853,road,"North Shoreline Boulevard005.link3"
w5018670,osm26050458,osm6575506261,road,"West El Camino Real001.link1"
w5018670,osm2370911358,osm26050458,road,"West El Camino Real001.link2"
w5018670,osm206352056,osm2370911358,road,"West El Camino Real001.link3"
w5018670,osm2370911384,osm206352056,road,"West El Camino Real001.link4"
w5018670,osm6513847563,osm2370911384,road,"West El Camino Real001.link5"
w5018670,osm6513847560,osm6513847563,road,"West El Camino Real001.link6"
w5018670,osm6513847559,osm6513847560,road,"West El Camino Real001.link7"
w5018670,osm195418604,osm6513847559,road,"West El Camino Real001.link8"
w5018670,osm671795061,osm195418604,road,"West El Camino Real001.link9"
w5018670,osm726963286,osm671795061,road,"West El Camino Real001.link10"
w5018670,osm6712917145,osm726963286,road,"West El Camino Real001.link11"
w5018670,osm6513818226,osm6712917145,road,"West El Camino Real001.link12"
w5018670,osm3702007048,osm6513818226,road,"West El Camino Real001.link13"
w5018670,osm6513818224,osm3702007048,road,"West El Camino Real001.link14"
w5018670,osm6488445937,osm6513818224,road,"West El Camino Real001.link15"
w5018670,osm195418609,osm6488445937,road,"West El Camino Real001.link16"
w5018670,osm2370911402,osm195418609,road,"West El Camino Real001.link17"
w5018670,osm2370911396,osm2370911402,road,"West El Camino Real001.link18"
w5018670,osm5599450910,osm2370911396,road,"West El Camino Real001.link19"
w5018670,osm5599450909,osm5599450910,road,"West El Camino Real001.link20"
w5018670,osm206352042,osm5599450909,road,"West El Camino Real001.link21"
w5018670,osm4177170749,osm206352042,road,"West El Camino Real001.link22"
w5039267,osm287237277,osm5357247180,road,"secondary001.link1"
w5039267,osm5357247181,osm287237277,road,"secondary001.link2"
w5039267,osm5357247182,osm5357247181,road,"secondary001.link3"
w5039267,osm5357247183,osm5357247182,road,"secondary001.link4"
w5039267,osm5357247184,osm5357247183,road,"secondary001.link5"
w5039267,osm5357247185,osm5357247184,road,"secondary001.link6"
w5039267,osm5357247186,osm5357247185,road,"secondary001.link7"
w5039267,osm5357247187,osm5357247186,road,"secondary001.link8"
w5050016,osm193200387,osm2160595000,road,"East Middlefield Road.link1"
w5050016,osm2160595081,osm193200387,road,"East Middlefield Road.link2"
w5050016,osm4176093994,osm2160595081,road,"East Middlefield Road.link3"
w8379917,osm281367796,osm448809689,road,"South Shoreline Boulevard001.link1"
w8379917,osm6428439005,osm281367796,road,"South Shoreline Boulevard001.link2"
w8379917,osm7259557404,osm6428439005,road,"South Shoreline Boulevard001.link3"
w8926182,osm708124923,osm65403957,slowroad,"Easy Street.link1"
w8926182,osm708124925,osm708124923,slowroad,"Easy Street.link2"
w8926182,osm708124926,osm708124925,slowroad,"Easy Street.link3"
w8926182,osm65397660,osm708124926,slowroad,"Easy Street.link4"
w8926969,osm65411593,osm1044247340,road,"secondary_link001.link1"
w8927572,osm6429233487,osm5910999079,slowroad,"Rock Street.link1"
w8927572,osm65416278,osm6429233487,slowroad,"Rock Street.link2"
w8927572,osm366500427,osm65416278,slowroad,"Rock Street.link3"
w8927866,osm6611077139,osm65418413,slowroad,"Pettis Avenue.link1"
w8927866,osm6611016284,osm6611077139,slowroad,"Pettis Avenue.link2"
w8927866,osm65418415,osm6611016284,slowroad,"Pettis Avenue.link3"
w8927866,osm6611033485,osm65418415,slowroad,"Pettis Avenue.link4"
w8927866,osm6556230741,osm6611033485,slowroad,"Pettis Avenue.link5"
w8927866,osm6561365671,osm6556230741,slowroad,"Pettis Avenue.link6"
w8927866,osm65418419,osm6561365671,slowroad,"Pettis Avenue.link7"
w8927866,osm518326141,osm65418419,slowroad,"Pettis Avenue.link8"
w8927866,osm6561365672,osm518326141,slowroad,"Pettis Avenue.link9"
w8927866,osm6556230740,osm6561365672,slowroad,"Pettis Avenue.link10"
w8927866,osm6561365680,osm6556230740,slowroad,"Pettis Avenue.link11"
w8927866,osm65418420,osm6561365680,slowroad,"Pettis Avenue.link12"
w8927866,osm6561365678,osm65418420,slowroad,"Pettis Avenue.link13"
w8927866,osm6489159519,osm6561365678,slowroad,"Pettis Avenue.link14"
w8927866,osm6489159522,osm6489159519,slowroad,"Pettis Avenue.link15"
w8927866,osm65418421,osm6489159522,slowroad,"Pettis Avenue.link16"
w8927866,osm6489159524,osm65418421,slowroad,"Pettis Avenue.link17"
w8927866,osm6489159520,osm6489159524,slowroad,"Pettis Avenue.link18"
w8927866,osm65418422,osm6489159520,slowroad,"Pettis Avenue.link19"
w8927866,osm6489149992,osm65418422,slowroad,"Pettis Avenue.link20"
w8927866,osm7595000040,osm6489149992,slowroad,"Pettis Avenue.link21"
w8927866,osm4911384006,osm7595000040,slowroad,"Pettis Avenue.link22"
w8927866,osm6488658019,osm4911384006,slowroad,"Pettis Avenue.link23"
w8927866,osm6525095609,osm6488658019,slowroad,"Pettis Avenue.link24"
w8927866,osm6525095608,osm6525095609,slowroad,"Pettis Avenue.link25"
w8927866,osm65418425,osm6525095608,slowroad,"Pettis Avenue.link26"
w8928242,osm6568717281,osm65541065,slowroad,"Laura Lane.link1"
w8928242,osm3735565196,osm6568717281,slowroad,"Laura Lane.link2"
w8928242,osm3735565197,osm3735565196,slowroad,"Laura Lane.link3"
w8928242,osm3735565198,osm3735565197,slowroad,"Laura Lane.link4"
w8928242,osm1557711676,osm3735565198,slowroad,"Laura Lane.link5"
w8928242,osm3735565199,osm1557711676,slowroad,"Laura Lane.link6"
w8928242,osm65421581,osm3735565199,slowroad,"Laura Lane.link7"
w8928242,osm65421583,osm65421581,slowroad,"Laura Lane.link8"
w8928242,osm6587512057,osm65421583,slowroad,"Laura Lane.link9"
w8928242,osm6587512052,osm6587512057,slowroad,"Laura Lane.link10"
w8928242,osm65421586,osm6587512052,slowroad,"Laura Lane.link11"
w8928619,osm6521600175,osm65424582,slowroad,"Mariposa Avenue.link1"
w8928619,osm6521647745,osm6521600175,slowroad,"Mariposa Avenue.link2"
w8928619,osm6026228102,osm6521647745,slowroad,"Mariposa Avenue.link3"
w8928619,osm6026228107,osm6026228102,slowroad,"Mariposa Avenue.link4"
w8928619,osm3875738286,osm6026228107,slowroad,"Mariposa Avenue.link5"
w8928619,osm6026228105,osm3875738286,slowroad,"Mariposa Avenue.link6"
w8928619,osm3875738291,osm6026228105,slowroad,"Mariposa Avenue.link7"
w8928619,osm2800346533,osm3875738291,slowroad,"Mariposa Avenue.link8"
w8928619,osm6556230750,osm2800346533,slowroad,"Mariposa Avenue.link9"
w8928619,osm6556230745,osm6556230750,slowroad,"Mariposa Avenue.link10"
w8928619,osm65424584,osm6556230745,slowroad,"Mariposa Avenue.link11"
w8928619,osm6556230744,osm65424584,slowroad,"Mariposa Avenue.link12"
w8928619,osm6556230749,osm6556230744,slowroad,"Mariposa Avenue.link13"
w8928619,osm7679405833,osm6556230749,slowroad,"Mariposa Avenue.link14"
w8928619,osm6561365675,osm7679405833,slowroad,"Mariposa Avenue.link15"
w8928619,osm65424586,osm6561365675,slowroad,"Mariposa Avenue.link16"
w8928619,osm6561365673,osm65424586,slowroad,"Mariposa Avenue.link17"
w8928619,osm7113572880,osm6561365673,slowroad,"Mariposa Avenue.link18"
w8928619,osm6573358007,osm7113572880,slowroad,"Mariposa Avenue.link19"
w8928619,osm6492578215,osm6573358007,slowroad,"Mariposa Avenue.link20"
w8928619,osm6492578210,osm6492578215,slowroad,"Mariposa Avenue.link21"
w8928619,osm65424589,osm6492578210,slowroad,"Mariposa Avenue.link22"
w8928619,osm6492578212,osm65424589,slowroad,"Mariposa Avenue.link23"
w8928619,osm6492578213,osm6492578212,slowroad,"Mariposa Avenue.link24"
w8928619,osm6573254749,osm6492578213,slowroad,"Mariposa Avenue.link25"
w8928619,osm6573275196,osm6573254749,slowroad,"Mariposa Avenue.link26"
w8928619,osm6573269831,osm6573275196,slowroad,"Mariposa Avenue.link27"
w8928619,osm3701649908,osm6573269831,slowroad,"Mariposa Avenue.link28"
w8928619,osm6525115511,osm3701649908,slowroad,"Mariposa Avenue.link29"
w8928619,osm65424590,osm6525115511,slowroad,"Mariposa Avenue.link30"
w8928619,osm6525115514,osm65424590,slowroad,"Mariposa Avenue.link31"
w8928619,osm6525115517,osm6525115514,slowroad,"Mariposa Avenue.link32"
w8928619,osm6525115521,osm6525115517,slowroad,"Mariposa Avenue.link33"
w8928619,osm6573323894,osm6525115521,slowroad,"Mariposa Avenue.link34"
w8928619,osm6525097410,osm6573323894,slowroad,"Mariposa Avenue.link35"
w8928619,osm4911384014,osm6525097410,slowroad,"Mariposa Avenue.link36"
w8928619,osm6513905661,osm4911384014,slowroad,"Mariposa Avenue.link37"
w8928619,osm6525097412,osm6513905661,slowroad,"Mariposa Avenue.link38"
w8928619,osm6525097411,osm6525097412,slowroad,"Mariposa Avenue.link39"
w8928619,osm65424591,osm6525097411,slowroad,"Mariposa Avenue.link40"
w8928753,osm6806139328,osm65426006,slowroad,"Winston Place.link1"
w8928753,osm6806139329,osm6806139328,slowroad,"Winston Place.link2"
w8928753,osm6806139327,osm6806139329,slowroad,"Winston Place.link3"
w8928753,osm6806139326,osm6806139327,slowroad,"Winston Place.link4"
w8928753,osm65426009,osm6806139326,slowroad,"Winston Place.link5"
w8928840,osm6480963212,osm65426800,slowroad,"Jewell Place.link1"
w8928840,osm2347033386,osm6480963212,slowroad,"Jewell Place.link2"
w8928840,osm6480963228,osm2347033386,slowroad,"Jewell Place.link3"
w8928883,osm2370911356,osm2370911357,slowroad,"Ednamary Way.link1"
w8928883,osm1313606416,osm2370911356,slowroad,"Ednamary Way.link2"
w8928883,osm6475803086,osm1313606416,slowroad,"Ednamary Way.link3"
w8928883,osm1313606392,osm6475803086,slowroad,"Ednamary Way.link4"
w8928883,osm7100852899,osm1313606392,slowroad,"Ednamary Way.link5"
w8928883,osm2370911389,osm7100852899,slowroad,"Ednamary Way.link6"
w8928883,osm262238243,osm2370911389,slowroad,"Ednamary Way.link7"
w8928883,osm6575674543,osm262238243,slowroad,"Ednamary Way.link8"
w8928883,osm6575674544,osm6575674543,slowroad,"Ednamary Way.link9"
w8928883,osm7100852896,osm6575674544,slowroad,"Ednamary Way.link10"
w8928883,osm7100852893,osm7100852896,slowroad,"Ednamary Way.link11"
w8928883,osm7100852891,osm7100852893,slowroad,"Ednamary Way.link12"
w8928883,osm6575680201,osm7100852891,slowroad,"Ednamary Way.link13"
w8928883,osm6575672779,osm6575680201,slowroad,"Ednamary Way.link14"
w8928883,osm6473363417,osm6575672779,slowroad,"Ednamary Way.link15"
w8928883,osm65427303,osm6473363417,slowroad,"Ednamary Way.link16"
w8929035,osm5010112853,osm65428500,slowroad,"Woodland Park Lane.link1"
w8929035,osm65428505,osm5010112853,slowroad,"Woodland Park Lane.link2"
w8929035,osm65428511,osm65428505,slowroad,"Woodland Park Lane.link3"
w8929744,osm6473201474,osm65434156,slowroad,"Judson Drive.link1"
w8929744,osm3843764303,osm6473201474,slowroad,"Judson Drive.link2"
w8929744,osm6473116960,osm3843764303,slowroad,"Judson Drive.link3"
w8929891,osm6799816300,osm65435329,slowroad,"James Drive.link1"
w8929891,osm2622866771,osm6799816300,slowroad,"James Drive.link2"
w8929891,osm6799816301,osm2622866771,slowroad,"James Drive.link3"
w8929891,osm65435330,osm6799816301,slowroad,"James Drive.link4"
w8930160,osm686294985,osm65436672,slowroad,"Cummins Avenue.link1"
w8930160,osm6896562623,osm686294985,slowroad,"Cummins Avenue.link2"
w8930160,osm65436674,osm6896562623,slowroad,"Cummins Avenue.link3"
w8930160,osm65436675,osm65436674,slowroad,"Cummins Avenue.link4"
w8930160,osm6810264358,osm65436675,slowroad,"Cummins Avenue.link5"
w8930160,osm6810264357,osm6810264358,slowroad,"Cummins Avenue.link6"
w8930160,osm65436676,osm6810264357,slowroad,"Cummins Avenue.link7"
w8930252,osm708166779,osm65437010,road,"trunk_link002.link1"
w8930252,osm2514549387,osm708166779,road,"trunk_link002.link2"
w8930252,osm65437008,osm2514549387,road,"trunk_link002.link3"
w8930252,osm708166781,osm65437008,road,"trunk_link002.link4"
w8930252,osm287238875,osm708166781,road,"trunk_link002.link5"
w8930289,osm6415175393,osm65437224,slowroad,"Velarde Street.link1"
w8930289,osm6415191586,osm6415175393,slowroad,"Velarde Street.link2"
w8930289,osm65437226,osm6415191586,slowroad,"Velarde Street.link3"
w8930289,osm65437228,osm65437226,slowroad,"Velarde Street.link4"
w8930355,osm4211847593,osm65437577,slowroad,"Saw Mill Lane.link1"
w8930355,osm4211847596,osm4211847593,slowroad,"Saw Mill Lane.link2"
w8930355,osm4211847597,osm4211847596,slowroad,"Saw Mill Lane.link3"
w8930355,osm65437580,osm4211847597,slowroad,"Saw Mill Lane.link4"
w8930355,osm4211847598,osm65437580,slowroad,"Saw Mill Lane.link5"
w8930355,osm4211847599,osm4211847598,slowroad,"Saw Mill Lane.link6"
w8930355,osm6486658806,osm4211847599,slowroad,"Saw Mill Lane.link7"
w8930355,osm65437584,osm6486658806,slowroad,"Saw Mill Lane.link8"
w8930358,osm3068613097,osm65437586,slowroad,"Keller Drive.link1"
w8930358,osm3695500837,osm3068613097,slowroad,"Keller Drive.link2"
w8930358,osm6799881931,osm3695500837,slowroad,"Keller Drive.link3"
w8930358,osm65437588,osm6799881931,slowroad,"Keller Drive.link4"
w8931518,osm6821638740,osm519548843,slowroad,"Clark Road.link1"
w8931518,osm686335449,osm6821638740,slowroad,"Clark Road.link2"
w8931518,osm65444507,osm686335449,slowroad,"Clark Road.link3"
w8931518,osm6821638739,osm65444507,slowroad,"Clark Road.link4"
w8931518,osm6821638752,osm6821638739,slowroad,"Clark Road.link5"
w8931582,osm686350958,osm686350802,slowroad,"South Akron Road.link1"
w8931582,osm686350960,osm686350958,slowroad,"South Akron Road.link2"
w8931582,osm686350962,osm686350960,slowroad,"South Akron Road.link3"
w8931582,osm2453009927,osm686350962,slowroad,"South Akron Road.link4"
w8931582,osm6800540814,osm2453009927,slowroad,"South Akron Road.link5"
w8931582,osm65387013,osm6800540814,slowroad,"South Akron Road.link6"
w8931582,osm6831790545,osm65387013,slowroad,"South Akron Road.link7"
w8931582,osm65386998,osm6831790545,slowroad,"South Akron Road.link8"
w8931582,osm2453009925,osm65386998,slowroad,"South Akron Road.link9"
w8931582,osm6810261784,osm2453009925,slowroad,"South Akron Road.link10"
w8931582,osm6810257096,osm6810261784,slowroad,"South Akron Road.link11"
w8931582,osm6810264085,osm6810257096,slowroad,"South Akron Road.link12"
w8931582,osm65444950,osm6810264085,slowroad,"South Akron Road.link13"
w8932275,osm65450124,osm65418338,slowroad,"Clark Avenue.link1"
w8932275,osm6473113559,osm65450124,slowroad,"Clark Avenue.link2"
w8932275,osm6473142435,osm6473113559,slowroad,"Clark Avenue.link3"
w8932275,osm6473141158,osm6473142435,slowroad,"Clark Avenue.link4"
w8932275,osm6473141157,osm6473141158,slowroad,"Clark Avenue.link5"
w8932275,osm6473141156,osm6473141157,slowroad,"Clark Avenue.link6"
w8932275,osm6473141155,osm6473141156,slowroad,"Clark Avenue.link7"
w8932275,osm65450121,osm6473141155,slowroad,"Clark Avenue.link8"
