osm_nid,lat,lng,x,z
osm129210022,45.41947400,-116.27016200,0.807,-4.587
osm129210025,45.41930100,-116.26945900,0.787,-4.642
osm129210027,45.41922300,-116.26891200,0.779,-4.684
osm129210030,45.41912200,-116.26825600,0.768,-4.735
osm129210032,45.41898700,-116.26777100,0.753,-4.773
osm129210035,45.41884100,-116.26727300,0.736,-4.812
osm129210038,45.41881100,-116.26704300,0.733,-4.830
osm129210043,45.41880400,-116.26686000,0.732,-4.844
osm129210047,45.41875400,-116.26664600,0.727,-4.861
osm129210050,45.41865000,-116.26637500,0.715,-4.882
osm129210053,45.41856800,-116.26606400,0.706,-4.907
osm129210054,45.41852300,-116.26574000,0.701,-4.932
osm129210056,45.41846800,-116.26521700,0.695,-4.973
osm129210057,45.41844300,-116.26492100,0.692,-4.996
osm129210060,45.41841300,-116.26463700,0.689,-5.018
osm129210062,45.41834500,-116.26434200,0.681,-5.041
osm129210063,45.41824000,-116.26403900,0.670,-5.065
osm129210066,45.41814500,-116.26386200,0.659,-5.078
osm129210070,45.41805300,-116.26371700,0.649,-5.090
osm129210071,45.41794000,-116.26349500,0.636,-5.107
osm129210073,45.41787300,-116.26326500,0.629,-5.125
osm129210075,45.41775900,-116.26299100,0.616,-5.146
osm129210078,45.41765500,-116.26276900,0.604,-5.164
osm129210079,45.41751100,-116.26260000,0.588,-5.177
osm129210080,45.41720900,-116.26228000,0.555,-5.202
osm129210081,45.41706800,-116.26207400,0.539,-5.218
osm129210082,45.41681600,-116.26168800,0.511,-5.248
osm129210083,45.41645900,-116.26112500,0.471,-5.292
osm129210084,45.41617000,-116.26064600,0.439,-5.329
osm129210086,45.41598100,-116.26025900,0.418,-5.360
osm129210089,45.41588200,-116.25995200,0.407,-5.384
osm129210092,45.41577300,-116.25941300,0.395,-5.426
osm129210093,45.41574800,-116.25913000,0.392,-5.448
osm129210097,45.41571000,-116.25848900,0.388,-5.498
osm129210100,45.41567500,-116.25799900,0.384,-5.536
osm129210105,45.41565100,-116.25773900,0.382,-5.556
osm129210106,45.41558300,-116.25747200,0.374,-5.577
osm129210107,45.41550500,-116.25731100,0.365,-5.590
osm129210109,45.41537600,-116.25715900,0.351,-5.602
osm129210111,45.41517400,-116.25699500,0.329,-5.614
osm129210113,45.41497700,-116.25682100,0.307,-5.628
osm129210116,45.41491600,-116.25676700,0.300,-5.632
osm129210118,45.41475500,-116.25664700,0.282,-5.642
osm129210121,45.41452000,-116.25658600,0.256,-5.646
osm129210123,45.41433400,-116.25655200,0.235,-5.649
osm129210126,45.41414300,-116.25656600,0.214,-5.648
osm129210129,45.41381400,-116.25655000,0.177,-5.649
osm129210130,45.41352300,-116.25656200,0.145,-5.648
osm129210132,45.41337700,-116.25653200,0.129,-5.651
osm129210135,45.41324500,-116.25643200,0.114,-5.658
osm129210137,45.41309200,-116.25623500,0.097,-5.674
osm129210139,45.41300200,-116.25605000,0.087,-5.688
osm129210142,45.41294900,-116.25577900,0.081,-5.709
osm129210145,45.41291900,-116.25556400,0.078,-5.726
osm129210148,45.41284600,-116.25532600,0.070,-5.745
osm129210151,45.41278700,-116.25515300,0.063,-5.758
osm129210155,45.41274400,-116.25502700,0.058,-5.768
osm129210158,45.41264800,-116.25468300,0.048,-5.795
osm129210161,45.41260800,-116.25438700,0.043,-5.818
osm129210164,45.41261000,-116.25415200,0.043,-5.836
osm129210166,45.41257400,-116.25388900,0.039,-5.857
osm129210169,45.41251500,-116.25359300,0.033,-5.880
osm129210172,45.41245800,-116.25317600,0.027,-5.913
osm129210175,45.41242700,-116.25286000,0.023,-5.937
osm129210177,45.41243600,-116.25247500,0.024,-5.967
osm129210179,45.41239100,-116.25217100,0.019,-5.991
osm129210182,45.41238700,-116.25193600,0.019,-6.009
osm129210186,45.41241200,-116.25181000,0.021,-6.019
osm129210187,45.41246700,-116.25161000,0.028,-6.035
osm129210189,45.41250400,-116.25149600,0.032,-6.044
osm129210192,45.41250900,-116.25138600,0.032,-6.052
osm129210194,45.41246500,-116.25126100,0.027,-6.062
osm129210197,45.41151600,-116.24960100,-0.078,-6.192
osm129210200,45.41129600,-116.24923000,-0.103,-6.221
osm129210203,45.41108800,-116.24892500,-0.126,-6.244
osm129210206,45.41093200,-116.24860600,-0.143,-6.269
osm129210207,45.41088500,-116.24840400,-0.148,-6.285
osm129210210,45.41086800,-116.24809200,-0.150,-6.309
osm129210211,45.41081600,-116.24791800,-0.156,-6.323
osm129210214,45.41070900,-116.24773700,-0.168,-6.337
osm129210215,45.41036100,-116.24748200,-0.207,-6.357
osm129210217,45.41022900,-116.24730100,-0.221,-6.371
osm129210219,45.41005000,-116.24696300,-0.241,-6.398
osm129210221,45.40990200,-116.24665600,-0.258,-6.422
osm129210224,45.40984000,-116.24641000,-0.265,-6.441
osm129210227,45.40976700,-116.24579800,-0.273,-6.488
osm129210229,45.40964500,-116.24544300,-0.286,-6.516
osm129210231,45.40939400,-116.24465500,-0.314,-6.578
osm129210234,45.40923100,-116.24423100,-0.332,-6.611
osm129210237,45.40908900,-116.24390900,-0.348,-6.636
osm129210240,45.40892800,-116.24370400,-0.366,-6.652
osm129210243,45.40873500,-116.24355600,-0.387,-6.664
osm129210247,45.40819300,-116.24322300,-0.448,-6.689
osm129210250,45.40767900,-116.24280400,-0.505,-6.722
osm129210253,45.40719300,-116.24246400,-0.559,-6.749
osm129210257,45.40705900,-116.24237000,-0.574,-6.756
osm129210260,45.40664800,-116.24202600,-0.619,-6.783
osm129210262,45.40642300,-116.24180200,-0.644,-6.800
osm129210264,45.40611000,-116.24155900,-0.679,-6.819
osm129210267,45.40588300,-116.24136700,-0.705,-6.834
osm129210269,45.40571600,-116.24114600,-0.723,-6.852
osm129210273,45.40553400,-116.24086900,-0.743,-6.873
osm129210274,45.40530900,-116.24058000,-0.768,-6.896
osm129210276,45.40528000,-116.24043400,-0.772,-6.907
osm129210278,45.40520100,-116.24015500,-0.780,-6.929
osm129210281,45.40506800,-116.23988900,-0.795,-6.950
osm129210284,45.40464600,-116.23916100,-0.842,-7.007
osm129210286,45.40423600,-116.23822100,-0.888,-7.080
osm129210289,45.40399500,-116.23752300,-0.914,-7.134
osm129210292,45.40385100,-116.23695300,-0.930,-7.179
osm129210294,45.40306200,-116.23519900,-1.018,-7.316
osm129210298,45.40286500,-116.23468200,-1.040,-7.356
osm129210302,45.40266000,-116.23414100,-1.063,-7.398
osm129210304,45.40221300,-116.23312900,-1.113,-7.477
osm129210307,45.40190200,-116.23247200,-1.147,-7.529
osm129210309,45.40172600,-116.23208100,-1.167,-7.559
osm129210313,45.40157800,-116.23173000,-1.183,-7.587
osm129210315,45.40147900,-116.23139100,-1.194,-7.613
osm129210318,45.40119400,-116.23070900,-1.226,-7.666
osm129210321,45.40110600,-116.23032100,-1.236,-7.697
osm129210324,45.40105400,-116.22979000,-1.241,-7.738
osm129210325,45.40102200,-116.22939700,-1.245,-7.769
osm129210328,45.40088000,-116.22864900,-1.261,-7.827
osm129210331,45.40078400,-116.22832100,-1.272,-7.853
osm129210332,45.40076800,-116.22805000,-1.273,-7.874
osm129210338,45.40069900,-116.22721100,-1.281,-7.939
osm129210341,45.40067200,-116.22699700,-1.284,-7.956
osm129210344,45.40054400,-116.22674300,-1.298,-7.976
osm129210348,45.40040700,-116.22635500,-1.313,-8.006
osm129210349,45.40032000,-116.22605600,-1.323,-8.030
osm129210352,45.40026300,-116.22572000,-1.329,-8.056
osm129210354,45.40023800,-116.22541700,-1.332,-8.079
osm129210358,45.40024200,-116.22508400,-1.332,-8.105
osm129210361,45.40020800,-116.22480900,-1.336,-8.127
osm129210364,45.40014700,-116.22459000,-1.342,-8.144
osm129210368,45.40004500,-116.22430000,-1.354,-8.167
osm129210371,45.39996600,-116.22398000,-1.362,-8.192
osm129210375,45.39993200,-116.22364800,-1.366,-8.217
osm129210377,45.39990400,-116.22284500,-1.369,-8.280
osm129210378,45.39992900,-116.22202600,-1.367,-8.344
osm129210380,45.39997600,-116.22135600,-1.361,-8.396
osm129210383,45.39997200,-116.22108000,-1.362,-8.418
osm129210386,45.39993700,-116.22059800,-1.366,-8.456
osm129210388,45.39988000,-116.22019300,-1.372,-8.487
osm129210390,45.39978700,-116.21868100,-1.382,-8.605
osm129210394,45.39972900,-116.21818700,-1.389,-8.644
osm129210397,45.39961300,-116.21749100,-1.402,-8.698
osm129210401,45.39953000,-116.21667300,-1.411,-8.762
osm129210404,45.39940200,-116.21589600,-1.425,-8.823
osm129210407,45.39936300,-116.21560400,-1.430,-8.845
osm129210409,45.39946170,-116.21547930,-1.419,-8.855
osm129230041,45.41839400,-116.29617800,0.687,-2.556
osm129230042,45.41832700,-116.29613600,0.679,-2.559
osm129230043,45.41822100,-116.29602400,0.667,-2.568
osm129230044,45.41802700,-116.29575300,0.646,-2.589
osm129230045,45.41771700,-116.29532100,0.611,-2.623
osm129230046,45.41755900,-116.29517900,0.594,-2.634
osm129230049,45.41728200,-116.29499900,0.563,-2.648
osm129230052,45.41709000,-116.29486100,0.542,-2.659
osm129230055,45.41694600,-116.29473600,0.526,-2.668
osm129230058,45.41685600,-116.29464000,0.516,-2.676
osm129230061,45.41681600,-116.29461700,0.511,-2.678
osm129230064,45.41676200,-116.29462100,0.505,-2.677
osm129230067,45.41673600,-116.29465800,0.502,-2.675
osm129230070,45.41674400,-116.29475100,0.503,-2.667
osm129230072,45.41677000,-116.29482500,0.506,-2.661
osm129230076,45.41681300,-116.29492400,0.511,-2.654
osm129230078,45.41685100,-116.29503400,0.515,-2.645
osm129230080,45.41684800,-116.29518100,0.515,-2.634
osm129230083,45.41681800,-116.29531200,0.511,-2.623
osm129230085,45.41680400,-116.29543300,0.510,-2.614
osm129230086,45.41679800,-116.29549000,0.509,-2.610
osm129230089,45.41681600,-116.29577700,0.511,-2.587
osm129230092,45.41686600,-116.29619400,0.517,-2.555
osm129230095,45.41691600,-116.29633700,0.522,-2.543
osm129230099,45.41701800,-116.29643000,0.534,-2.536
osm129230103,45.41730200,-116.29664400,0.565,-2.520
osm129230106,45.41746300,-116.29679200,0.583,-2.508
osm129230108,45.41755800,-116.29692100,0.594,-2.498
osm129230110,45.41766700,-116.29708700,0.606,-2.485
osm129230112,45.41778600,-116.29730300,0.619,-2.468
osm129230114,45.41793600,-116.29754500,0.636,-2.449
osm129230116,45.41823500,-116.29790300,0.669,-2.421
osm129230118,45.41834400,-116.29804500,0.681,-2.410
osm129230122,45.41839900,-116.29818800,0.687,-2.399
osm129230123,45.41846900,-116.29830400,0.695,-2.390
osm129230125,45.41851600,-116.29838100,0.700,-2.384
osm129230170,45.40808400,-116.38889500,-0.460,4.682
osm129230172,45.40822200,-116.38894400,-0.444,4.685
osm129230175,45.40841500,-116.38891800,-0.423,4.683
osm129230178,45.40849600,-116.38900200,-0.414,4.690
osm129230181,45.40856300,-116.38910600,-0.407,4.698
osm129230183,45.40867300,-116.38925300,-0.394,4.709
osm129230186,45.40872000,-116.38938400,-0.389,4.720
osm129230190,45.40875100,-116.38946800,-0.386,4.726
osm129230193,45.40886400,-116.38969700,-0.373,4.744
osm129230195,45.40887400,-116.38971100,-0.372,4.745
osm129230198,45.40896900,-116.38984400,-0.361,4.756
osm129230202,45.40903600,-116.38990100,-0.354,4.760
osm129230207,45.40906000,-116.38991400,-0.351,4.761
osm129230210,45.40915000,-116.38988900,-0.341,4.759
osm129230213,45.40933500,-116.38986700,-0.321,4.757
osm129233993,45.45100100,-116.27049400,4.312,-4.561
osm129233995,45.45049800,-116.27059100,4.256,-4.553
osm129233998,45.45038400,-116.27068900,4.244,-4.546
osm129234000,45.45015500,-116.27133900,4.218,-4.495
osm129234001,45.44910400,-116.27150200,4.101,-4.482
osm129234003,45.44889800,-116.27169700,4.079,-4.467
osm129234005,45.44892100,-116.27198900,4.081,-4.444
osm129234007,45.44972200,-116.27312600,4.170,-4.355
osm129234009,45.44969900,-116.27351500,4.168,-4.325
