osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w417095014,California Street012,highway,secondary,road,3,37.3920130,-122.0825047,-0.9825,-2.1969,0,0
w417095019,California Street013,highway,secondary,road,2,37.3916259,-122.0815101,-0.8946,-2.2399,0,0
w417095025,California Street014,highway,secondary,road,2,37.3928294,-122.0842286,-1.1347,-2.1061,0,0
w417095034,California Street015,highway,secondary,road,3,37.3921790,-122.0829323,-1.0202,-2.1784,0,0
w417095040,California Street016,highway,secondary,road,2,37.3917129,-122.0814577,-0.8900,-2.2303,0,0
w417095046,California Street017,highway,secondary,road,3,37.3966452,-122.0940324,-2.0006,-1.6818,0,0
w417095050,California Street018,highway,secondary,road,4,37.3913398,-122.0807845,-0.8305,-2.2717,0,0
w417095059,California Street019,highway,secondary,road,16,37.3978312,-122.0970524,-2.2673,-1.5499,0,0
w417095063,California Street020,highway,secondary,road,4,37.3915015,-122.0809164,-0.8422,-2.2538,0,0
w417095068,Castro Street017,highway,secondary,road,6,37.3898192,-122.0813381,-0.8794,-2.4408,0,0
w417095074,Castro Street018,highway,secondary,road,4,37.3893353,-122.0816677,-0.9085,-2.4946,0,0
w417096014,West El Camino Real005,highway,primary,road,2,37.3943158,-122.0988167,-2.4231,-1.9408,0,0
w417096016,West El Camino Real006,highway,primary,road,4,37.3920089,-122.0954901,-2.1293,-2.1973,0,0
w417096020,West El Camino Real007,highway,primary,road,5,37.3929351,-122.0961682,-2.1892,-2.0943,0,0
w417096029,West El Camino Real008,highway,primary,road,3,37.3938933,-122.0975470,-2.3110,-1.9878,0,0
w417096030,West El Camino Real009,highway,primary,road,5,37.3911027,-122.0942607,-2.0208,-2.2981,0,0
w417096031,West El Camino Real010,highway,primary,road,4,37.3939557,-122.0980011,-2.3511,-1.9809,0,0
w417096032,West El Camino Real011,highway,primary,road,9,37.3916217,-122.0948669,-2.0743,-2.2404,0,0
w417096033,West El Camino Real012,highway,primary,road,3,37.3942493,-122.0982892,-2.3766,-1.9482,0,0
w417096034,West El Camino Real013,highway,primary,road,7,37.3934537,-122.0968317,-2.2478,-2.0367,0,0
w417096248,North El Monte Avenue008,highway,secondary,road,5,37.3905339,-122.0958320,-2.1595,-2.3613,0,0
w417096253,North El Monte Avenue009,highway,secondary,road,3,37.3908269,-122.0957971,-2.1565,-2.3288,0,0
w417097748,Amphitheatre Parkway015,highway,secondary,road,2,37.4204774,-122.0928255,-1.8940,0.9682,0,0
w417097753,Amphitheatre Parkway016,highway,secondary,road,2,37.4221381,-122.0917864,-1.8022,1.1529,0,0
w417097762,Amphitheatre Parkway017,highway,secondary,road,3,37.4215446,-122.0921052,-1.8304,1.0869,0,0
w417097769,North Rengstorff Avenue009,highway,secondary,road,2,37.4195891,-122.0931767,-1.9250,0.8694,0,0
w417097776,North Rengstorff Avenue010,highway,secondary,road,3,37.4190437,-122.0933342,-1.9389,0.8088,0,0
w417097787,North Rengstorff Avenue011,highway,secondary,road,5,37.4194008,-122.0931684,-1.9243,0.8485,0,0
w417097795,North Rengstorff Avenue012,highway,secondary,road,4,37.4203928,-122.0935522,-1.9582,0.9588,0,0
w417097802,motorway_link107,highway,motorway_link,highway,2,37.4141618,-122.0863992,-1.3264,0.2660,0,0
w417097809,motorway_link108,highway,motorway_link,highway,4,37.4141708,-122.0859809,-1.2895,0.2670,0,0
w417098766,North Rengstorff Avenue013,highway,secondary,road,29,37.4096166,-122.0936261,-1.9647,-0.2394,0,0
w417098777,North Rengstorff Avenue014,highway,secondary,road,5,37.4067575,-122.0953091,-2.1134,-0.5574,0,0
w417098785,North Rengstorff Avenue015,highway,secondary,road,3,37.4147064,-122.0927295,-1.8855,0.3265,0,0
w417098791,North Rengstorff Avenue016,highway,secondary,road,5,37.4186710,-122.0932373,-1.9304,0.7674,0,0
w417098795,North Rengstorff Avenue017,highway,secondary,road,2,37.4115892,-122.0925050,-1.8657,-0.0201,0,0
w417098799,North Rengstorff Avenue018,highway,secondary,road,6,37.4142856,-122.0926675,-1.8800,0.2797,0,0
w417098803,North Rengstorff Avenue019,highway,secondary,road,5,37.4118089,-122.0924442,-1.8603,0.0043,0,0
w417098807,North Rengstorff Avenue020,highway,secondary,road,6,37.4113694,-122.0926133,-1.8753,-0.0445,0,0
w417098811,North Rengstorff Avenue021,highway,secondary,road,12,37.4133778,-122.0925324,-1.8681,0.1788,0,0
