osm_nid,lat,lng,x,z
osm686294532,37.41105230,-122.05342540,-1.187,-0.840
osm686294534,37.41105660,-122.05350590,-1.187,-0.833
osm686294536,37.41103740,-122.05359710,-1.189,-0.825
osm1394294748,37.42484940,-122.07014530,0.347,0.636
osm6651779537,37.42488630,-122.07028000,0.351,0.648
osm519655644,37.42488620,-122.07053480,0.351,0.671
osm1394294746,37.42488420,-122.07152000,0.351,0.758
osm519655645,37.42488570,-122.07266950,0.351,0.859
osm65593509,37.42488330,-122.07323080,0.351,0.909
osm684379009,37.42488390,-122.07347500,0.351,0.930
osm1394294747,37.42488140,-122.07398420,0.350,0.975
osm1394515233,37.42488180,-122.07544610,0.350,1.104
osm4241794066,37.42488130,-122.07609870,0.350,1.162
osm4241794065,37.42485570,-122.07618040,0.348,1.169
osm65611169,37.42091400,-122.08533140,-0.091,1.977
osm65642380,37.42077940,-122.04330010,-0.106,-1.734
osm283237843,37.41536010,-122.07354600,-0.708,0.937
osm1394515218,37.41536140,-122.07360840,-0.708,0.942
osm1394053148,37.41536290,-122.07364180,-0.708,0.945
osm1394515220,37.41538340,-122.07410520,-0.706,0.986
osm1394053150,37.41538630,-122.07417090,-0.705,0.992
osm1394515225,37.41539230,-122.07430810,-0.705,1.004
osm65655196,37.41539640,-122.07439880,-0.704,1.012
osm1394515226,37.41541610,-122.07478740,-0.702,1.046
osm1657073090,37.40617880,-122.04994020,-1.729,-1.148
osm1657073300,37.40585730,-122.04948660,-1.765,-1.188
osm7483257782,37.40574410,-122.04933850,-1.778,-1.201
osm686301642,37.40561300,-122.04914190,-1.792,-1.218
osm2511142595,37.40542700,-122.04887740,-1.813,-1.242
osm312441035,37.40421980,-122.04716020,-1.947,-1.393
osm1657085738,37.40409820,-122.04697270,-1.961,-1.410
osm686301647,37.40398120,-122.04678230,-1.974,-1.427
osm1657085742,37.40386890,-122.04657950,-1.986,-1.445
osm686301649,37.40376370,-122.04637690,-1.998,-1.463
osm65678920,37.40357920,-122.04599110,-2.018,-1.497
osm1657085750,37.40348710,-122.04578060,-2.029,-1.515
osm686301653,37.40339570,-122.04555800,-2.039,-1.535
osm1657085705,37.40332800,-122.04535260,-2.046,-1.553
osm686301656,37.40327000,-122.04512580,-2.053,-1.573
osm1657085715,37.40228400,-122.04066040,-2.162,-1.967
osm65678922,37.40197870,-122.03920430,-2.196,-2.096
osm686301660,37.40195600,-122.03905390,-2.199,-2.109
osm1657085730,37.40194880,-122.03889980,-2.200,-2.123
osm264956152,37.40195700,-122.03875000,-2.199,-2.136
osm1657085721,37.40198290,-122.03858090,-2.196,-2.151
osm686301665,37.40202820,-122.03842000,-2.191,-2.165
osm259249607,37.40209330,-122.03825910,-2.184,-2.179
osm264956153,37.40217660,-122.03811410,-2.174,-2.192
osm1657085699,37.40226180,-122.03799430,-2.165,-2.203
osm686301672,37.40234750,-122.03789710,-2.155,-2.211
osm686301673,37.40245220,-122.03780400,-2.144,-2.220
osm686301674,37.40256200,-122.03772730,-2.131,-2.226
osm65678923,37.40267940,-122.03766660,-2.118,-2.232
osm1657085710,37.40280350,-122.03762790,-2.105,-2.235
osm686301675,37.40292260,-122.03760490,-2.091,-2.237
osm686301678,37.40305640,-122.03759520,-2.076,-2.238
osm4616700558,37.40637600,-122.03758390,-1.707,-2.239
osm4616700554,37.40752010,-122.03758010,-1.580,-2.239
osm4616700547,37.40824240,-122.03757760,-1.500,-2.240
osm686303094,37.41101180,-122.03756820,-1.192,-2.240
osm686303097,37.41195140,-122.03756820,-1.087,-2.240
osm65523563,37.41292280,-122.03757630,-0.979,-2.240
osm686303098,37.41415850,-122.03757090,-0.842,-2.240
osm65678926,37.41436090,-122.03759230,-0.819,-2.238
osm686303100,37.41452280,-122.03762720,-0.801,-2.235
osm686303103,37.41468470,-122.03768090,-0.783,-2.231
osm686303108,37.41484020,-122.03775060,-0.766,-2.224
osm7074081183,37.41531020,-122.03798850,-0.714,-2.203
osm314519415,37.41587340,-122.03827360,-0.651,-2.178
osm686303114,37.41608640,-122.03839970,-0.628,-2.167
osm686303117,37.41629730,-122.03853380,-0.604,-2.155
osm686305521,37.41652530,-122.03869740,-0.579,-2.141
osm686305525,37.41734120,-122.03934110,-0.488,-2.084
osm686305529,37.41752440,-122.03946990,-0.468,-2.073
osm686305532,37.41770330,-122.03957180,-0.448,-2.064
osm686305537,37.41823380,-122.03984000,-0.389,-2.040
osm686305540,37.41864280,-122.04004920,-0.343,-2.021
osm7111086813,37.41907290,-122.04027180,-0.295,-2.002
osm7111086821,37.41978030,-122.04063800,-0.217,-1.969
osm686305544,37.42014030,-122.04082440,-0.177,-1.953
osm686305549,37.42030220,-122.04094780,-0.159,-1.942
osm65678928,37.42044280,-122.04111680,-0.143,-1.927
osm686305558,37.42054930,-122.04130720,-0.131,-1.910
osm686305565,37.42061750,-122.04152980,-0.124,-1.891
osm686305571,37.42065590,-122.04178460,-0.119,-1.868
osm686284883,37.41106720,-122.06069490,-1.186,-0.198
osm2297711471,37.41091040,-122.06090450,-1.203,-0.180
osm26029097,37.41449480,-122.07817250,-0.805,1.345
osm33375252,37.41258710,-122.07799320,-1.017,1.329
osm256917697,37.41146060,-122.07817760,-1.142,1.346
osm152275175,37.42440150,-122.06148060,0.297,-0.129
osm687837305,37.42438450,-122.06140290,0.295,-0.136
osm687837309,37.42435040,-122.06134120,0.291,-0.141
osm687837313,37.42424600,-122.06125530,0.280,-0.149
osm430022299,37.42809900,-122.07806550,0.708,1.336
osm519656725,37.42808950,-122.07816970,0.707,1.345
osm3140881614,37.42808430,-122.07824470,0.707,1.352
osm6424280762,37.42813230,-122.07839640,0.712,1.365
osm2092944846,37.42821770,-122.07867210,0.721,1.389
osm187552341,37.42827270,-122.07885080,0.728,1.405
osm553500958,37.42828870,-122.07895240,0.729,1.414
osm187552353,37.42829020,-122.07905430,0.729,1.423
osm553500957,37.42827450,-122.07916500,0.728,1.433
osm259387053,37.42824710,-122.07925580,0.725,1.441
osm686399585,37.42819390,-122.07934440,0.719,1.449
osm553500959,37.42812780,-122.07941950,0.711,1.455
osm187552363,37.42805540,-122.07946770,0.703,1.460
osm187552376,37.42795100,-122.07949720,0.692,1.462
osm259387054,37.42702660,-122.07948920,0.589,1.462
osm187552386,37.42693290,-122.07947040,0.579,1.460
osm6424321002,37.42689150,-122.07944800,0.574,1.458
osm553500950,37.42684340,-122.07942210,0.569,1.456
osm686399587,37.42643760,-122.07925520,0.523,1.441
osm6943795234,37.42636120,-122.07921900,0.515,1.438
osm259387057,37.42628460,-122.07920170,0.506,1.436
osm553500941,37.42620660,-122.07919950,0.498,1.436
osm259387058,37.42610430,-122.07922630,0.486,1.438
osm259386910,37.42600210,-122.07929070,0.475,1.444
osm187552399,37.42591690,-122.07938730,0.466,1.453
osm187552407,37.42585720,-122.07949990,0.459,1.462
osm686399829,37.42581890,-122.07963400,0.455,1.474
osm187552415,37.42580720,-122.07973870,0.453,1.484
osm553500878,37.42580210,-122.08038350,0.453,1.541
osm686399316,37.42579550,-122.08051380,0.452,1.552
osm259386912,37.42577840,-122.08063180,0.450,1.562
osm187552426,37.42574010,-122.08075250,0.446,1.573
osm686399317,37.42568040,-122.08084910,0.439,1.582
osm259386913,37.42560590,-122.08091080,0.431,1.587
osm553500877,37.42551860,-122.08094830,0.421,1.590
osm6506382768,37.42548680,-122.08095520,0.418,1.591
osm187552435,37.42541840,-122.08095640,0.410,1.591
osm187552440,37.42533110,-122.08092690,0.400,1.588
osm686399319,37.42518840,-122.08083570,0.385,1.580
osm259386914,37.42504570,-122.08075250,0.369,1.573
osm187552446,37.42490510,-122.08069890,0.353,1.568
osm553500875,37.42446050,-122.08056140,0.304,1.556
osm6481168012,37.41058490,-122.07801290,-1.239,1.331
osm447913676,37.41071550,-122.07801320,-1.225,1.331
osm33375254,37.41556590,-122.07799230,-0.685,1.329
osm4880766611,37.41565040,-122.07799140,-0.676,1.329
osm6651648381,37.41577350,-122.07799190,-0.662,1.329
osm4885266602,37.41611600,-122.07799320,-0.624,1.329
osm6473959177,37.41619380,-122.07799610,-0.616,1.330
osm65389649,37.41139280,-122.07800990,-1.149,1.331
osm6481210901,37.41189570,-122.07800240,-1.094,1.330
osm1350115613,37.41330580,-122.07800160,-0.937,1.330
osm32351604,37.41351040,-122.07800400,-0.914,1.330
osm33375250,37.41248530,-122.07816320,-1.028,1.344
osm686402443,37.42061980,-122.08046710,-0.123,1.548
osm1870948043,37.42057330,-122.07976860,-0.129,1.486
osm1392748447,37.42055790,-122.07953790,-0.130,1.466
osm1392748364,37.42051470,-122.07889350,-0.135,1.409
osm4177248960,37.42049940,-122.07869800,-0.137,1.392
osm65611181,37.42044610,-122.07790490,-0.143,1.322
osm1615026975,37.42043540,-122.07779660,-0.144,1.312
osm65611183,37.42040640,-122.07740020,-0.147,1.277
osm2780551910,37.42041540,-122.07713500,-0.146,1.254
osm187554291,37.42044950,-122.07654490,-0.142,1.202
osm1394039164,37.41644370,-122.07798890,-0.588,1.329
osm4512895189,37.41651520,-122.07798810,-0.580,1.329
osm1394039170,37.41665370,-122.07798650,-0.564,1.329
osm1394039219,37.41697570,-122.07798210,-0.529,1.328
osm2092944851,37.42856470,-122.08039600,0.760,1.542
osm259248685,37.42841550,-122.08577070,0.743,2.016
osm65593508,37.42484950,-122.07797300,0.347,1.328
osm4512892803,37.42492800,-122.07797220,0.356,1.328
osm553500949,37.42584170,-122.07796890,0.457,1.327
osm65629971,37.42605340,-122.07796030,0.481,1.327
osm65629973,37.42652480,-122.07796170,0.533,1.327
osm2793321137,37.42676770,-122.07797250,0.560,1.328
osm553500955,37.42724070,-122.07800610,0.613,1.331
osm553500956,37.42757420,-122.07804090,0.650,1.334
osm686401798,37.42303490,-122.08336500,0.145,1.804
osm265654710,37.42087620,-122.08289640,-0.095,1.762
osm5283181091,37.42226890,-122.08431520,0.060,1.888
osm5283181102,37.42228280,-122.08424760,0.061,1.882
osm5283181101,37.42222020,-122.08423750,0.055,1.881
osm5283181104,37.42220940,-122.08426040,0.053,1.883
osm5283181103,37.42219390,-122.08428000,0.052,1.885
osm5283181105,37.42217720,-122.08429380,0.050,1.886
osm5283181100,37.42215740,-122.08430230,0.048,1.887
osm5283181098,37.42213220,-122.08425880,0.045,1.883
osm5283181099,37.42217620,-122.08420660,0.050,1.878
osm265655000,37.42215510,-122.08420870,0.047,1.878
osm5283181721,37.42214310,-122.08401830,0.046,1.861
osm6943795157,37.42214260,-122.08401000,0.046,1.861
osm5283181097,37.42214060,-122.08397870,0.046,1.858
osm5283181096,37.42216170,-122.08397660,0.048,1.858
osm265655001,37.42215060,-122.08380220,0.047,1.842
osm5283181095,37.42206440,-122.08377400,0.037,1.840
osm5283181106,37.42206890,-122.08375240,0.038,1.838
osm3106395448,37.42315410,-122.08502260,0.158,1.950
osm5283181055,37.42170680,-122.08387360,-0.003,1.849
osm265656946,37.41545040,-122.07562120,-0.698,1.120
osm528932525,37.43174840,-122.08639300,1.114,2.071
osm528932556,37.43172110,-122.08632430,1.111,2.065
osm528932557,37.43165300,-122.08616980,1.103,2.051
osm528932560,37.43161890,-122.08611830,1.100,2.047
osm528932569,37.43159160,-122.08600670,1.097,2.037
osm364566863,37.43160720,-122.08590550,1.098,2.028
osm6555936758,37.43165080,-122.08579410,1.103,2.018
osm6555936757,37.43167740,-122.08571060,1.106,2.011
osm6555936756,37.43169260,-122.08563680,1.108,2.004
osm528934442,37.43169620,-122.08552570,1.108,1.995
osm2091976153,37.43169650,-122.08539490,1.108,1.983
osm364566865,37.43169300,-122.08521390,1.108,1.967
osm364566866,37.43171050,-122.08470330,1.110,1.922
osm364566868,37.43180570,-122.08427270,1.120,1.884
osm553500886,37.43187240,-122.08412010,1.128,1.870
osm364566869,37.43194950,-122.08397380,1.136,1.858
osm553500887,37.43202810,-122.08383900,1.145,1.846
osm364566870,37.43213280,-122.08370770,1.157,1.834
osm553500888,37.43230920,-122.08352160,1.176,1.818
osm364566871,37.43268410,-122.08319330,1.218,1.789
osm364566872,37.43312150,-122.08278180,1.267,1.752
osm528938139,37.43317240,-122.08271990,1.272,1.747
osm364566873,37.43355130,-122.08225200,1.314,1.706
osm553500892,37.43378610,-122.08191760,1.341,1.676
osm364566874,37.43399410,-122.08157050,1.364,1.645
osm364566875,37.43420900,-122.08105440,1.388,1.600
osm553500894,37.43430410,-122.08072260,1.398,1.570
osm364566877,37.43437980,-122.08038740,1.407,1.541
osm364566878,37.43441910,-122.08007060,1.411,1.513
osm364566879,37.43442120,-122.07965210,1.411,1.476
osm364566880,37.43438800,-122.07930890,1.408,1.446
osm364566881,37.43431150,-122.07895450,1.399,1.414
osm364566882,37.43421230,-122.07864090,1.388,1.387
osm364566883,37.43401080,-122.07822140,1.366,1.350
osm364566884,37.43380490,-122.07793680,1.343,1.324
osm364566885,37.43363370,-122.07773730,1.324,1.307
osm364566886,37.43331410,-122.07748200,1.288,1.284
osm364566887,37.43303250,-122.07733900,1.257,1.272
osm364566888,37.43269220,-122.07722190,1.219,1.261
osm364566890,37.43239090,-122.07718450,1.185,1.258
osm364566891,37.43202590,-122.07720430,1.145,1.260
osm364566892,37.43170630,-122.07727390,1.109,1.266
osm364566893,37.43134140,-122.07739110,1.069,1.276
osm364566894,37.43076130,-122.07759970,1.004,1.295
osm364566896,37.43011690,-122.07785670,0.933,1.317
osm364566897,37.42985110,-122.07793320,0.903,1.324
osm553500976,37.42945730,-122.07804450,0.859,1.334
osm364566898,37.42905280,-122.07814290,0.814,1.343
osm364566899,37.42888620,-122.07816840,0.796,1.345
osm519656724,37.42873050,-122.07819050,0.778,1.347
osm469096952,37.42849940,-122.07819330,0.753,1.347
osm6424280763,37.42810460,-122.07796320,0.709,1.327
osm7690457078,37.42810460,-122.07795390,0.709,1.326
osm6424280764,37.42810460,-122.07793710,0.709,1.324
osm4273729971,37.42810950,-122.07772730,0.709,1.306
osm4273729972,37.42811650,-122.07761290,0.710,1.296
osm430022302,37.42812790,-122.07749840,0.711,1.286
osm4273729973,37.42815580,-122.07732090,0.715,1.270
osm430022303,37.42819280,-122.07714570,0.719,1.255
osm4273729974,37.42826720,-122.07689810,0.727,1.233
osm4273729975,37.42830000,-122.07676600,0.731,1.221
osm430022304,37.42832650,-122.07663070,0.733,1.209
osm1073498639,37.42834280,-122.07652760,0.735,1.200
osm430022305,37.42835950,-122.07637280,0.737,1.186
osm4273729977,37.42836530,-122.07625980,0.738,1.176
