osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w4554222,osm28480179,osm96745615,slowroad,"Brueckenstrasse.link2"
w4556912,osm2879685332,osm1847064951,road,"Sachsenhaeuser Ufer.link1"
w4556912,osm1847064969,osm2879685332,road,"Sachsenhaeuser Ufer.link2"
w4556912,osm1847064984,osm1847064969,road,"Sachsenhaeuser Ufer.link3"
w4556912,osm1842343239,osm1847064984,road,"Sachsenhaeuser Ufer.link4"
w4556912,osm1842343241,osm1842343239,road,"Sachsenhaeuser Ufer.link5"
w4556912,osm43577900,osm1842343241,road,"Sachsenhaeuser Ufer.link6"
w4556912,osm1842343247,osm43577900,road,"Sachsenhaeuser Ufer.link7"
w4556912,osm1842343243,osm1842343247,road,"Sachsenhaeuser Ufer.link8"
w4556912,osm561997,osm1842343243,road,"Sachsenhaeuser Ufer.link9"
w4556912,osm1842343237,osm561997,road,"Sachsenhaeuser Ufer.link10"
w4556912,osm472582608,osm1842343237,road,"Sachsenhaeuser Ufer.link11"
w4556912,osm1842343235,osm472582608,road,"Sachsenhaeuser Ufer.link12"
w4567554,osm640549312,osm1880140565,road,"Mainkai.link1"
w4567554,osm651510,osm640549312,road,"Mainkai.link2"
w4567555,osm2543810689,osm2543810647,road,"Untermainkai.link1"
w4660879,osm1610675979,osm560408,road,"Friedberger Anlage.link1"
w4660879,osm1856003641,osm1610675979,road,"Friedberger Anlage.link2"
w4660879,osm1856003644,osm1856003641,road,"Friedberger Anlage.link3"
w4660879,osm1102636261,osm1856003644,road,"Friedberger Anlage.link4"
w4660896,osm1369186731,osm13932312,slowroad,"Sandweg.link1"
w4660896,osm1484925960,osm1369186731,slowroad,"Sandweg.link2"
w4660896,osm12898762,osm1484925960,slowroad,"Sandweg.link3"
w4660896,osm1957269857,osm12898762,slowroad,"Sandweg.link4"
w4660896,osm12898745,osm1957269857,slowroad,"Sandweg.link5"
w4660896,osm4541914932,osm12898745,slowroad,"Sandweg.link6"
w4660896,osm484793667,osm4541914932,slowroad,"Sandweg.link7"
w4660896,osm484793665,osm484793667,slowroad,"Sandweg.link8"
w4660896,osm1484926662,osm484793665,slowroad,"Sandweg.link9"
w4660896,osm12898630,osm1484926662,slowroad,"Sandweg.link10"
w4660896,osm12898679,osm12898630,slowroad,"Sandweg.link11"
w4660896,osm12898791,osm12898679,slowroad,"Sandweg.link12"
w4660896,osm4549875496,osm12898791,slowroad,"Sandweg.link13"
w4660896,osm31261852,osm4549875496,slowroad,"Sandweg.link14"
w4660896,osm12898668,osm31261852,slowroad,"Sandweg.link15"
w4660896,osm31262220,osm12898668,slowroad,"Sandweg.link16"
w4660896,osm6278301454,osm31262220,slowroad,"Sandweg.link17"
w4660896,osm280437913,osm6278301454,slowroad,"Sandweg.link18"
w4660898,osm484812901,osm559908,road,"Obermainanlage.link1"
w4660899,osm1512996329,osm560296,road,"Hanauer Landstrasse.link1"
w4660899,osm560398,osm1512996329,road,"Hanauer Landstrasse.link2"
w4660899,osm560399,osm560398,road,"Hanauer Landstrasse.link3"
w4660899,osm2969890903,osm560399,road,"Hanauer Landstrasse.link4"
w4660899,osm5214265852,osm2969890903,road,"Hanauer Landstrasse.link5"
w4660899,osm1610996697,osm5214265852,road,"Hanauer Landstrasse.link6"
w4660899,osm2166885641,osm1610996697,road,"Hanauer Landstrasse.link7"
w4660899,osm2166885642,osm2166885641,road,"Hanauer Landstrasse.link8"
w4660899,osm2166885643,osm2166885642,road,"Hanauer Landstrasse.link9"
w4660899,osm2166885645,osm2166885643,road,"Hanauer Landstrasse.link10"
w4660899,osm13936525,osm2166885645,road,"Hanauer Landstrasse.link11"
w4660900,osm1610675954,osm559922,road,"Hanauer Landstrasse001.link1"
w4702468,osm6681712623,osm20825607,slowroad,"Ottostrasse.link1"
w4702468,osm761996835,osm6681712623,slowroad,"Ottostrasse.link2"
w4702468,osm20825606,osm761996835,slowroad,"Ottostrasse.link3"
w4702468,osm798168731,osm20825606,slowroad,"Ottostrasse.link4"
w4702468,osm5219648684,osm798168731,slowroad,"Ottostrasse.link5"
w4702468,osm20825600,osm5219648684,slowroad,"Ottostrasse.link6"
w4722335,osm4116057695,osm29627085,road,"Kurt-Schumacher-Strasse.link1"
w4722335,osm30996609,osm4116057695,road,"Kurt-Schumacher-Strasse.link2"
w4722336,osm778708628,osm20640390,road,"Konrad-Adenauer-Strasse.link1"
w4722339,osm1854809574,osm20640390,slowroad,"Zeil001.link1"
w4722339,osm30078297,osm1854809574,slowroad,"Zeil001.link2"
w4722339,osm31110235,osm30078297,slowroad,"Zeil001.link3"
w4722340,osm1856226489,osm559967,road,"Lange Strasse.link1"
w4722340,osm1853444990,osm1856226489,road,"Lange Strasse.link2"
w4722340,osm1856226480,osm1853444990,road,"Lange Strasse.link3"
w4722340,osm560122,osm1856226480,road,"Lange Strasse.link4"
w4722340,osm1853444967,osm560122,road,"Lange Strasse.link5"
w4722340,osm472585041,osm1853444967,road,"Lange Strasse.link6"
w4722376,osm309132004,osm3800893278,road,"Junghofstrasse.link1"
w4722376,osm3800893299,osm309132004,road,"Junghofstrasse.link2"
w4722378,osm1855864895,osm2545840686,slowroad,"Goethestrasse.link1"
w4722378,osm34349992,osm1855864895,slowroad,"Goethestrasse.link2"
w4722379,osm2545840645,osm2545840650,road,"Rossmarkt.link1"
w4722379,osm4874991541,osm2545840645,road,"Rossmarkt.link2"
w4722379,osm4847289633,osm4874991541,road,"Rossmarkt.link3"
w4722379,osm2545840634,osm4847289633,road,"Rossmarkt.link4"
w4722379,osm1935821004,osm2545840634,road,"Rossmarkt.link5"
w4723744,osm18355301,osm559967,slowroad,"Zeil002.link1"
w4723744,osm389468970,osm18355301,slowroad,"Zeil002.link2"
w4724288,osm4398824743,osm30078286,slowroad,"An der Hauptwache.link1"
w4724288,osm30078614,osm4398824743,slowroad,"An der Hauptwache.link2"
w4793112,osm1851742842,osm2545840650,road,"Grosse Gallusstrasse.link1"
w4793112,osm4874991540,osm1851742842,road,"Grosse Gallusstrasse.link2"
w4793112,osm1851742840,osm4874991540,road,"Grosse Gallusstrasse.link3"
w4793112,osm1851742838,osm1851742840,road,"Grosse Gallusstrasse.link4"
w4793112,osm1851742837,osm1851742838,road,"Grosse Gallusstrasse.link5"
w4793114,osm5468076792,osm4666967988,road,"Taunustor.link1"
