osm_nid,lat,lng,x,z
osm243599540,48.53433430,-121.30762950,2.419,5.297
osm243599541,48.53452000,-121.30605880,2.440,5.181
osm3088190297,48.53451210,-121.30523240,2.439,5.120
osm3088190295,48.53444020,-121.30466590,2.431,5.079
osm243599542,48.53434160,-121.30389230,2.420,5.022
osm3088190294,48.53436310,-121.30309800,2.423,4.963
osm3088190296,48.53446070,-121.30243060,2.433,4.914
osm243599543,48.53469540,-121.30150290,2.460,4.846
osm243599544,48.53490890,-121.30086360,2.483,4.799
osm3088190298,48.53523770,-121.30007550,2.520,4.741
osm243599545,48.53563850,-121.29953990,2.564,4.701
osm3088190299,48.53606030,-121.29898880,2.611,4.661
osm243599547,48.53650500,-121.29809170,2.661,4.594
osm243599548,48.53677540,-121.29755890,2.691,4.555
osm243599549,48.53688600,-121.29703030,2.703,4.516
osm243599550,48.53695320,-121.29652740,2.711,4.479
osm3088190300,48.53713440,-121.29424660,2.731,4.311
osm5891718313,48.53714250,-121.29419120,2.732,4.307
osm5891718316,48.53722580,-121.29362490,2.741,4.265
osm243599551,48.53745600,-121.29206000,2.767,4.150
osm243599552,48.53767370,-121.29054260,2.791,4.038
osm243599553,48.53783840,-121.28985920,2.809,3.988
osm243599554,48.53837390,-121.28892120,2.869,3.919
osm243599555,48.53859800,-121.28806900,2.893,3.856
osm243599556,48.53868900,-121.28665800,2.904,3.752
osm243599557,48.53859700,-121.28514400,2.893,3.641
osm243599558,48.53854540,-121.28398180,2.888,3.555
osm243599559,48.53841360,-121.28292140,2.873,3.477
osm3088190301,48.53818540,-121.28183990,2.848,3.397
osm243599560,48.53720200,-121.27898700,2.738,3.187
osm243599561,48.53630900,-121.27513500,2.639,2.903
osm243599562,48.53600110,-121.27241970,2.605,2.703
osm243598152,48.46935710,-121.20270370,-4.806,-2.432
osm3090167001,48.46924590,-121.20230950,-4.818,-2.461
osm243599578,48.46914410,-121.20222890,-4.829,-2.467
osm3090167000,48.46889850,-121.20218220,-4.857,-2.470
osm3090166999,48.46870990,-121.20198010,-4.878,-2.485
osm3090166998,48.46853620,-121.20171060,-4.897,-2.505
osm243599579,48.46811200,-121.20013100,-4.944,-2.621
osm3090166997,48.46785130,-121.19939780,-4.973,-2.675
osm3090166996,48.46751880,-121.19874660,-5.010,-2.723
osm243599580,48.46719930,-121.19764760,-5.046,-2.804
osm243599581,48.46712550,-121.19706540,-5.054,-2.847
osm243599582,48.46715570,-121.19609860,-5.051,-2.918
osm243599583,48.46722230,-121.19533190,-5.043,-2.975
osm243599584,48.46720930,-121.19492760,-5.045,-3.005
osm3090166995,48.46710190,-121.19456990,-5.057,-3.031
osm243599586,48.46678700,-121.19391300,-5.092,-3.079
osm3090166994,48.46657580,-121.19332740,-5.115,-3.123
osm243599587,48.46647380,-121.19277150,-5.126,-3.164
osm243599588,48.46622140,-121.19085500,-5.154,-3.305
osm243599589,48.46587000,-121.18824450,-5.193,-3.497
osm3090166993,48.46532020,-121.18489920,-5.255,-3.743
osm243599590,48.46503310,-121.18230610,-5.287,-3.934
osm243599592,48.46457900,-121.17997000,-5.337,-4.107
osm3090166992,48.46435230,-121.17839470,-5.362,-4.223
osm3090166991,48.46430770,-121.17717460,-5.367,-4.312
osm3090166990,48.46421830,-121.17600690,-5.377,-4.398
osm3090166989,48.46411910,-121.17552790,-5.388,-4.434
osm3090166987,48.46396520,-121.17511620,-5.405,-4.464
osm3090166984,48.46378650,-121.17431530,-5.425,-4.523
osm243599593,48.46369040,-121.17342990,-5.436,-4.588
osm243599594,48.46368540,-121.17307430,-5.436,-4.614
osm3090166985,48.46384610,-121.17126140,-5.419,-4.748
osm243599595,48.46387740,-121.17025940,-5.415,-4.822
osm243599596,48.46396740,-121.16978770,-5.405,-4.857
osm3971786254,48.46399080,-121.16946970,-5.402,-4.880
osm3090166988,48.46399990,-121.16934520,-5.401,-4.889
osm3090166986,48.46396020,-121.16891110,-5.406,-4.921
osm243599597,48.46365600,-121.16771000,-5.440,-5.010
osm3971786243,48.46362970,-121.16748200,-5.443,-5.026
osm243599598,48.46359730,-121.16720150,-5.446,-5.047
osm243599599,48.46363300,-121.16674000,-5.442,-5.081
osm243599600,48.46374850,-121.16615740,-5.429,-5.124
osm243599601,48.46421440,-121.16527800,-5.378,-5.189
osm243599602,48.46444430,-121.16495500,-5.352,-5.213
osm3072342180,48.46458140,-121.16456880,-5.337,-5.241
osm243599603,48.46449850,-121.16424780,-5.346,-5.265
osm3072342181,48.46435230,-121.16381670,-5.362,-5.296
osm3072342182,48.46429120,-121.16357040,-5.369,-5.315
osm243599604,48.46431860,-121.16332510,-5.366,-5.333
osm3072342183,48.46441720,-121.16307860,-5.355,-5.351
