osm_wid,name,osmtype,osmsubtype,linkuse,nnodes,lat,lng,z,x,height,levels
w150945685,footway184,highway,footway,walkway,2,50.1092477,8.6995727,1.2836,-0.1354,0,0
w150945687,footway185,highway,footway,walkway,14,50.1097783,8.6951551,0.9686,-0.0764,0,0
w150945688,footway186,highway,footway,walkway,9,50.1102808,8.6951278,0.9667,-0.0205,0,0
w151076067,Martin-Elsaesser-Weg001,highway,living_street,slowroad,2,50.1104108,8.6971407,1.1102,-0.0060,0,0
w151076068,Martin-Elsaesser-Weg002,highway,living_street,slowroad,5,50.1106217,8.6979881,1.1706,0.0174,0,0
w151076075,footway187,highway,footway,walkway,2,50.1105790,8.6979619,1.1688,0.0127,0,0
w151076077,living_street001,highway,living_street,slowroad,5,50.1105461,8.6980250,1.1733,0.0090,0,0
w151393376,Taunusanlage009,highway,secondary_link,road,5,50.1130336,8.6685575,-0.9281,0.2856,0,0
w151393377,Taunusanlage010,highway,secondary,road,4,50.1127832,8.6689089,-0.9030,0.2578,0,0
w151790495,Neue Mainzer Strasse004,highway,secondary_link,road,7,50.1075527,8.6754345,-0.4377,-0.3238,0,0
w151790497,Hofstrasse001,highway,secondary_link,road,3,50.1078124,8.6750092,-0.4680,-0.2950,0,0
w151790498,Untermainanlage002,highway,secondary_link,road,7,50.1074306,8.6733918,-0.5833,-0.3374,0,0
w151790499,Untermainkai002,highway,unclassified,road,2,50.1068831,8.6741215,-0.5313,-0.3983,0,0
w152645461,Poststrasse004,highway,residential,slowroad,5,50.1082233,8.6629904,-1.3251,-0.2493,0,0
w152792684,Windeckstrasse001,highway,residential,slowroad,5,50.1123219,8.7004834,1.3486,0.2065,0,0
w155498660,Brueckenstrasse002,highway,residential,slowroad,3,50.1059478,8.6879148,0.4523,-0.5023,0,0
w155498662,Dreikoenigsstrasse,highway,residential,slowroad,3,50.1064398,8.6868547,0.3767,-0.4476,0,0
w155498665,Dreikoenigsstrasse001,highway,residential,slowroad,5,50.1067551,8.6856822,0.2931,-0.4125,0,0
w155498668,Oppenheimer Strasse001,highway,residential,slowroad,3,50.1069845,8.6854543,0.2768,-0.3870,0,0
w155498674,Schifferstrasse002,highway,residential,slowroad,7,50.1051742,8.6845628,0.2133,-0.5883,0,0
w155498676,Schulstrasse,highway,residential,slowroad,4,50.1054819,8.6865452,0.3546,-0.5541,0,0
