osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w5037654,osm33702892,osm33702741
w5037654,osm33702893,osm33702892
w5037654,osm473651431,osm33702893
w5037654,osm3663456974,osm473651431
w5037654,osm3663456972,osm3663456974
w5037654,osm33702894,osm3663456972
w5037654,osm3663456593,osm33702894
w5037654,osm257683187,osm3663456593
w5037654,osm3666428269,osm257683187
w5037654,osm33702895,osm3666428269
w5037654,osm3663456971,osm33702895
w5037654,osm3663456973,osm3663456971
w5037654,osm456054461,osm3663456973
w5037654,osm3663456976,osm456054461
w5037654,osm3666296267,osm3663456976
w5037654,osm33702896,osm3666296267
w5037661,osm738283752,osm33702042
w5037661,osm5457326852,osm738283752
w5037661,osm33702932,osm5457326852
w5037661,osm1347958012,osm33702932
w5037661,osm5467434859,osm1347958012
w5037661,osm3662353680,osm5467434859
w5037661,osm3666468611,osm3662353680
w5037661,osm473651436,osm3666468611
w5037661,osm3662352895,osm473651436
w5037661,osm3662352894,osm3662352895
w5037661,osm33702933,osm3662352894
w5037661,osm3662352893,osm33702933
w5037661,osm3662352892,osm3662352893
w5037661,osm33702934,osm3662352892
w5037661,osm473651438,osm33702934
w5037661,osm3662352891,osm473651438
w5037661,osm33702935,osm3662352891
w5037661,osm5474088800,osm33702935
w5037661,osm3666466781,osm5474088800
w5037661,osm5474088796,osm3666466781
w5037661,osm5467434854,osm5474088796
w5037661,osm33702925,osm5467434854
w5037678,osm3665956823,osm33702964
w5037678,osm3665868530,osm3665956823
w5037678,osm33702965,osm3665868530
w5037678,osm33702926,osm33702965
w5037678,osm3662352887,osm33702926
w5037678,osm473651433,osm3662352887
w5037678,osm33702966,osm473651433
w5037934,osm3663515079,osm33481724
w5037934,osm33706200,osm3663515079
w5037934,osm33706199,osm33706200
w5037934,osm3662982889,osm33706199
w5037934,osm3665076966,osm3662982889
w5037934,osm3662982881,osm3665076966
w5037934,osm33702928,osm3662982881
w5037934,osm3664562881,osm33702928
w5037934,osm259760083,osm3664562881
w5037934,osm3664563507,osm259760083
w5037934,osm3662982744,osm3664563507
w5037934,osm33706196,osm3662982744
w5037934,osm221503348,osm33706196
w5037952,osm3666469268,osm738283751
w5037952,osm1347958017,osm3666469268
w5037952,osm5478816517,osm1347958017
w5037952,osm5478816516,osm5478816517
w5037952,osm3666466782,osm5478816516
w15219362,osm2197214756,osm221504332
w15219362,osm3662353674,osm2197214756
w15219362,osm33481915,osm3662353674
w15219362,osm2197355003,osm33481915
w15219362,osm269391976,osm2197355003
w15219362,osm6385515681,osm269391976
w15219362,osm33481916,osm6385515681
w15219362,osm2197362962,osm33481916
w15219362,osm2376685786,osm2197362962
w15219362,osm3663514138,osm2376685786
w15219362,osm33706185,osm3663514138
w15219362,osm33481917,osm33706185
w15219362,osm3662353653,osm33481917
w15219362,osm3663514650,osm3662353653
w15219362,osm33481918,osm3663514650
w15219362,osm3662353652,osm33481918
w15219362,osm221477473,osm3662353652
w20633607,osm473651448,osm221498579
w20633607,osm221490931,osm473651448
w20633679,osm221500127,osm221499337
w20633679,osm221481923,osm221500127
w20633954,osm3662982405,osm266524463
w20633954,osm678534466,osm3662982405
w20633954,osm336322072,osm678534466
w20633954,osm678534480,osm336322072
w20633954,osm248730752,osm678534480
w20633954,osm221504332,osm248730752
w20633954,osm678534483,osm221504332
w20633954,osm456054454,osm678534483
w20633954,osm678534486,osm456054454
w20633954,osm221504337,osm678534486
w20633954,osm678534490,osm221504337
w20633954,osm221503348,osm678534490
w20633954,osm221504310,osm221503348
w20633954,osm678534493,osm221504310
w20633954,osm456054450,osm678534493
w20633954,osm221504312,osm456054450
w20633954,osm678534498,osm221504312
w20633954,osm221504316,osm678534498
w20633954,osm678534505,osm221504316
w20633954,osm266524463,osm678534505
w20923172,osm2197214743,osm224782087
w20923172,osm2376685801,osm2197214743
w20923172,osm2376685797,osm2376685801
w20923172,osm3663800470,osm2376685797
w20923172,osm2376685796,osm3663800470
w20923172,osm2197214752,osm2376685796
w20923172,osm2376685794,osm2197214752
w20923172,osm224782083,osm2376685794
w20923172,osm2376685792,osm224782083
w20923172,osm2376685789,osm2376685792
w20923172,osm224775173,osm2376685789
w20923172,osm2376685787,osm224775173
w20923172,osm224775174,osm2376685787
w20923172,osm3664266043,osm224775174
w20923172,osm224775177,osm3664266043
w20923172,osm224775178,osm224775177
w20923172,osm224773148,osm224775178
w20923172,osm224775179,osm224773148
w20924171,osm7414978834,osm2197214738
w20924171,osm2197214755,osm7414978834
w20924171,osm2376685810,osm2197214755
w20924171,osm224782087,osm2376685810
w20924171,osm224783705,osm224782087
w20924223,osm224782530,osm224783705
w20924223,osm3663800478,osm224782530
w20924223,osm3663800477,osm3663800478
w20924223,osm849326070,osm3663800477
w20924223,osm3663800474,osm849326070
w20924223,osm224783707,osm3663800474
w20924223,osm848947889,osm224783707
w20924223,osm224783709,osm848947889
w20924223,osm3663800476,osm224783709
w20924223,osm224783710,osm3663800476
w20924223,osm224785126,osm224783710
w20924223,osm224783712,osm224785126
w20924223,osm224783714,osm224783712
w20924520,osm224787700,osm224787695
w20924619,osm224785123,osm224785119
w20924619,osm2376685809,osm224785123
w20924619,osm224785125,osm2376685809
w20924619,osm1881642005,osm224785125
w20925054,osm3664564325,osm33481724
w20925054,osm224787700,osm3664564325
w20925054,osm3634284255,osm224787700
w20925054,osm224792834,osm3634284255
w20925054,osm2769403850,osm224792834
w20925054,osm224792836,osm2769403850
w20925054,osm224792839,osm224792836
w20925054,osm848947858,osm224792839
