osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w29221458,osm321406064,osm321406063
w29221458,osm7473295815,osm321406064
w29221458,osm7123470523,osm7473295815
w29221458,osm7473295819,osm7123470523
w29221458,osm321406065,osm7473295819
w29221458,osm321406066,osm321406065
w29221458,osm6323327743,osm321406066
w29221458,osm7123470544,osm6323327743
w29221458,osm6323327701,osm7123470544
w29221458,osm321406067,osm6323327701
w29221458,osm321406068,osm321406067
w29221458,osm7472985454,osm321406068
w29221458,osm321406069,osm7472985454
w29221458,osm321406070,osm321406069
w29221458,osm6323327724,osm321406070
w29221458,osm7065046248,osm6323327724
w29221458,osm7473295813,osm7065046248
w29221458,osm321406063,osm7473295813
w29221468,osm2660169201,osm321406158
w29221468,osm2660169203,osm2660169201
w29221468,osm2660169196,osm2660169203
w29221468,osm4806537129,osm2660169196
w29221468,osm2660169206,osm4806537129
w29221468,osm321406159,osm2660169206
w29221468,osm321406160,osm321406159
w29221468,osm321406161,osm321406160
w29221468,osm2660169277,osm321406161
w29221468,osm2660169274,osm2660169277
w29221468,osm2660169269,osm2660169274
w29221468,osm2660169271,osm2660169269
w29221468,osm321406162,osm2660169271
w29221468,osm321406163,osm321406162
w29221468,osm7469570210,osm321406163
w29221468,osm321406164,osm7469570210
w29221468,osm4777391860,osm321406164
w29221468,osm7469570217,osm4777391860
w29221468,osm321406165,osm7469570217
w29221468,osm2660169266,osm321406165
w29221468,osm2660169264,osm2660169266
w29221468,osm2671027618,osm2660169264
w29221468,osm2660169258,osm2671027618
w29221468,osm2660169261,osm2660169258
w29221468,osm321406166,osm2660169261
w29221468,osm7350890235,osm321406166
w29221468,osm321406167,osm7350890235
w29221468,osm321406168,osm321406167
w29221468,osm2670280688,osm321406168
w29221468,osm321406169,osm2670280688
w29221468,osm321406170,osm321406169
w29221468,osm321406171,osm321406170
w29221468,osm2660169253,osm321406171
w29221468,osm2660169251,osm2660169253
w29221468,osm2671027615,osm2660169251
w29221468,osm2660169248,osm2671027615
w29221468,osm2660169256,osm2660169248
w29221468,osm321406172,osm2660169256
w29221468,osm7469570234,osm321406172
w29221468,osm7123400113,osm7469570234
w29221468,osm321406173,osm7123400113
w29221468,osm7469570224,osm321406173
w29221468,osm321406174,osm7469570224
w29221468,osm321406175,osm321406174
w29221468,osm2660169232,osm321406175
w29221468,osm2660169230,osm2660169232
w29221468,osm2660169227,osm2660169230
w29221468,osm2660169235,osm2660169227
w29221468,osm321406176,osm2660169235
w29221468,osm321406177,osm321406176
w29221468,osm7469570230,osm321406177
w29221468,osm4781518455,osm7469570230
w29221468,osm321406178,osm4781518455
w29221468,osm2660169219,osm321406178
w29221468,osm2660169216,osm2660169219
w29221468,osm2660169212,osm2660169216
w29221468,osm2660169222,osm2660169212
w29221468,osm321406179,osm2660169222
w29221468,osm7469570328,osm321406179
w29221468,osm4806537131,osm7469570328
w29221468,osm7469570335,osm4806537131
w29221468,osm321406180,osm7469570335
w29221468,osm7469570331,osm321406180
w29221468,osm2675681594,osm7469570331
w29221468,osm2675681602,osm2675681594
w29221468,osm2660169245,osm2675681602
w29221468,osm2660169237,osm2660169245
w29221468,osm2660169240,osm2660169237
w29221468,osm2660169243,osm2660169240
w29221468,osm321406182,osm2660169243
w29221468,osm7469570252,osm321406182
w29221468,osm321406183,osm7469570252
w29221468,osm321406184,osm321406183
w29221468,osm2660169209,osm321406184
w29221468,osm2675681636,osm2660169209
w29221468,osm2675681645,osm2675681636
w29221468,osm2675681646,osm2675681645
w29221468,osm321406187,osm2675681646
w29221468,osm321406188,osm321406187
w29221468,osm321406189,osm321406188
w29221468,osm7469570271,osm321406189
w29221468,osm7469570264,osm7469570271
w29221468,osm321406190,osm7469570264
w29221468,osm7469570262,osm321406190
w29221468,osm2660169284,osm7469570262
w29221468,osm2660169282,osm2660169284
w29221468,osm2660169279,osm2660169282
w29221468,osm2660169287,osm2660169279
w29221468,osm2675681628,osm2660169287
w29221468,osm2675681627,osm2675681628
w29221468,osm7469570245,osm2675681627
w29221468,osm321406192,osm7469570245
w29221468,osm7469570241,osm321406192
w29221468,osm7132371575,osm7469570241
w29221468,osm7469570189,osm7132371575
w29221468,osm321406158,osm7469570189
w29221472,osm4779937963,osm321406211
w29221472,osm4779937962,osm4779937963
w29221472,osm7132304293,osm4779937962
w29221472,osm4779937961,osm7132304293
w29221472,osm321406212,osm4779937961
w29221472,osm4779937960,osm321406212
w29221472,osm3834803720,osm4779937960
w29221472,osm321406213,osm3834803720
w29221472,osm321406214,osm321406213
w29221472,osm7120384994,osm321406214
w29221472,osm4779937954,osm7120384994
w29221472,osm4779937953,osm4779937954
w29221472,osm4779937952,osm4779937953
w29221472,osm4779937951,osm4779937952
w29221472,osm321406215,osm4779937951
w29221472,osm321406216,osm321406215
w29221472,osm4781664647,osm321406216
w29221472,osm321406217,osm4781664647
w29221472,osm4781664644,osm321406217
w29221472,osm4781664648,osm4781664644
w29221472,osm321406218,osm4781664648
w29221472,osm4781664649,osm321406218
w29221472,osm321406219,osm4781664649
w29221472,osm7346635974,osm321406219
w29221472,osm4781664650,osm7346635974
w29221472,osm7346635975,osm4781664650
w29221472,osm4781664643,osm7346635975
w29221472,osm4781664651,osm4781664643
w29221472,osm321406220,osm4781664651
w29221472,osm321406221,osm321406220
w29221472,osm321406222,osm321406221
w29221472,osm4779937955,osm321406222
w29221472,osm321406223,osm4779937955
w29221472,osm321406224,osm321406223
w29221472,osm4779937957,osm321406224
w29221472,osm4779937956,osm4779937957
w29221472,osm321406225,osm4779937956
w29221472,osm321406226,osm321406225
w29221472,osm4779937958,osm321406226
w29221472,osm321406227,osm4779937958
w29221472,osm7132304286,osm321406227
w29221472,osm321406228,osm7132304286
