osm_nid,lat,lng,x,z
osm3666040006,49.99311880,8.67842160,-0.161,-0.118
osm3666040010,49.99312180,8.67852520,-0.161,-0.125
osm3666040243,49.99327180,8.67851480,-0.144,-0.124
osm5891623046,49.99620270,8.67644170,0.182,0.024
osm3666040460,49.99614000,8.67627480,0.175,0.036
osm3666040461,49.99618210,8.67623300,0.179,0.039
osm3666040261,49.99342680,8.67664880,-0.127,0.009
osm3666040196,49.99339420,8.67668900,-0.131,0.006
osm3666040255,49.99340210,8.67670450,-0.130,0.005
osm3666040048,49.99336820,8.67674620,-0.134,0.002
osm3666040044,49.99336260,8.67673530,-0.134,0.003
osm3666040288,49.99351510,8.67682240,-0.117,-0.003
osm3666040298,49.99354470,8.67793170,-0.114,-0.083
osm3666040299,49.99354570,8.67797540,-0.114,-0.086
osm3666040188,49.99334180,8.67779890,-0.137,-0.073
osm3666040215,49.99352980,8.67778840,-0.116,-0.072
osm3666040219,49.99353170,8.67786880,-0.115,-0.078
osm3666040297,49.99354320,8.67786810,-0.114,-0.078
osm3666040214,49.99352940,8.67775050,-0.116,-0.070
osm3666040369,49.99373020,8.67792380,-0.093,-0.082
osm3666040547,49.99451020,8.67782050,-0.007,-0.075
osm3666040531,49.99445370,8.67800700,-0.013,-0.088
osm3666040627,49.99505500,8.67673440,0.054,0.003
osm3666040625,49.99505080,8.67669710,0.053,0.006
osm3666040620,49.99495750,8.67672210,0.043,0.004
osm3666040621,49.99496150,8.67675780,0.044,0.001
osm3666040618,49.99489940,8.67677450,0.037,0.000
osm3666040619,49.99492050,8.67696470,0.039,-0.014
osm3666431790,49.99288790,8.67604240,-0.187,0.052
osm3666431794,49.99289440,8.67608120,-0.186,0.050
osm3666431678,49.99290250,8.67607790,-0.185,0.050
osm3666431899,49.99291190,8.67613380,-0.184,0.046
osm3666431681,49.99290550,8.67613630,-0.185,0.046
osm3666431897,49.99291070,8.67616710,-0.185,0.043
osm3666431907,49.99291970,8.67616350,-0.184,0.044
osm3666431914,49.99292520,8.67619580,-0.183,0.041
osm3666431801,49.99293010,8.67619370,-0.182,0.042
osm3666431917,49.99293610,8.67622940,-0.182,0.039
osm3666431912,49.99292240,8.67623500,-0.183,0.039
osm3666431919,49.99293770,8.67632630,-0.182,0.032
osm3666431805,49.99293280,8.67632840,-0.182,0.032
osm3666431771,49.99283040,8.67636980,-0.193,0.029
osm3666431875,49.99281900,8.67637460,-0.195,0.029
osm3666431853,49.99277190,8.67609450,-0.200,0.049
osm3666431884,49.99284600,8.67646330,-0.192,0.022
osm3666431924,49.99294820,8.67642070,-0.180,0.025
osm3666431744,49.99273800,8.67584390,-0.204,0.067
osm3666431635,49.99265710,8.67587290,-0.213,0.064
osm3666430514,49.99266930,8.67595500,-0.211,0.059
osm3666431828,49.99275010,8.67592600,-0.202,0.061
osm3666431768,49.99282280,8.67559690,-0.194,0.084
osm3666431642,49.99270530,8.67564290,-0.207,0.081
osm3666430524,49.99272160,8.67574770,-0.206,0.073
osm3666431882,49.99283990,8.67570070,-0.192,0.077
osm3666431669,49.99278500,8.67582590,-0.198,0.068
osm3666431757,49.99279770,8.67590370,-0.197,0.062
osm3666431785,49.99288010,8.67587120,-0.188,0.065
osm3666431893,49.99286750,8.67579340,-0.189,0.070
osm3666428305,49.99285590,8.67579800,-0.191,0.070
osm3666431645,49.99270710,8.67503220,-0.207,0.125
osm3666431826,49.99272580,8.67514000,-0.205,0.117
osm3666430495,49.99262930,8.67517970,-0.216,0.114
osm3666430483,49.99261750,8.67518490,-0.217,0.114
osm3666431009,49.99259890,8.67507770,-0.219,0.121
osm3666428292,49.99267590,8.67613730,-0.211,0.046
osm3666431684,49.99290750,8.67603370,-0.185,0.053
osm3666431793,49.99289270,8.67595360,-0.187,0.059
osm3666430509,49.99266110,8.67605730,-0.212,0.051
osm3666431650,49.99274430,8.67513250,-0.203,0.117
osm3666431839,49.99276220,8.67523770,-0.201,0.110
osm3666428293,49.99267730,8.67527310,-0.210,0.107
osm3666430504,49.99264720,8.67528510,-0.214,0.107
osm3666431809,49.99295530,8.67641780,-0.180,0.026
osm3666431934,49.99299380,8.67664200,-0.175,0.010
osm3666431782,49.99287600,8.67669100,-0.188,0.006
osm3666431879,49.99283740,8.67646690,-0.193,0.022
osm3666466070,49.99354200,8.67599060,-0.114,0.056
osm3666466823,49.99349230,8.67589770,-0.120,0.063
osm3666466820,49.99347330,8.67592240,-0.122,0.061
osm3666466817,49.99346140,8.67590030,-0.123,0.063
osm3666466818,49.99346580,8.67589470,-0.123,0.063
osm3666466814,49.99344190,8.67585000,-0.125,0.066
osm3666466812,49.99343660,8.67585680,-0.126,0.066
osm3666466810,49.99341640,8.67581920,-0.128,0.068
osm3666466791,49.99335310,8.67590120,-0.135,0.062
osm3666466803,49.99336850,8.67593020,-0.134,0.060
osm3666466801,49.99336320,8.67593710,-0.134,0.060
