osm_wid,osm_nid_1,osm_nid_2,linkuse,comment
w26943482,osm65334219,osm1723739216,road,"South Van Ness Avenue002.link4"
w26943482,osm65315830,osm65334219,road,"South Van Ness Avenue002.link5"
w26943484,osm2315556017,osm65337860,road,"Mission Street004.link1"
w26943484,osm4547291308,osm2315556017,road,"Mission Street004.link2"
w26943484,osm65325654,osm4547291308,road,"Mission Street004.link3"
w26943484,osm2315556015,osm65325654,road,"Mission Street004.link4"
w26943484,osm2315556024,osm2315556015,road,"Mission Street004.link5"
w26943484,osm2315556022,osm2315556024,road,"Mission Street004.link6"
w26943484,osm4093639100,osm2315556022,road,"Mission Street004.link7"
w26943484,osm65362981,osm4093639100,road,"Mission Street004.link8"
w26943484,osm2315556018,osm65362981,road,"Mission Street004.link9"
w26943484,osm5437876993,osm2315556018,road,"Mission Street004.link10"
w26943484,osm65362983,osm5437876993,road,"Mission Street004.link11"
w26943484,osm4177086680,osm65362983,road,"Mission Street004.link12"
w26988030,osm5372050421,osm65354417,road,"Larkin Street001.link1"
w26988030,osm6910900123,osm5372050421,road,"Larkin Street001.link2"
w26988030,osm1420265559,osm6910900123,road,"Larkin Street001.link3"
w26988030,osm65287204,osm1420265559,road,"Larkin Street001.link4"
w26988030,osm1420265717,osm65287204,road,"Larkin Street001.link5"
w26988030,osm6612383950,osm1420265717,road,"Larkin Street001.link6"
w26988030,osm6910182916,osm6612383950,road,"Larkin Street001.link7"
w26988030,osm2908408446,osm6910182916,road,"Larkin Street001.link8"
w26988030,osm4018840057,osm2908408446,road,"Larkin Street001.link9"
w26988030,osm65352337,osm4018840057,road,"Larkin Street001.link10"
w26988051,osm6338755838,osm4061762661,road,"Hayes Street.link1"
w26988051,osm295810988,osm6338755838,road,"Hayes Street.link2"
w26988051,osm295811029,osm295810988,road,"Hayes Street.link3"
w26988051,osm295810990,osm295811029,road,"Hayes Street.link4"
w26988051,osm1723738928,osm295810990,road,"Hayes Street.link5"
w26988051,osm295811049,osm1723738928,road,"Hayes Street.link6"
w26988058,osm6918770442,osm5352469999,slowroad,"Hayes Street001.link1"
w26988058,osm298082888,osm6918770442,slowroad,"Hayes Street001.link2"
w26988066,osm6910391569,osm65329079,road,"Fell Street001.link1"
w26988066,osm5112440561,osm6910391569,road,"Fell Street001.link2"
w26988072,osm6515873904,osm65310795,road,"Oak Street.link1"
w26988072,osm5434001081,osm6515873904,road,"Oak Street.link2"
w26988072,osm5434001104,osm5434001081,road,"Oak Street.link3"
w26988072,osm5434001098,osm5434001104,road,"Oak Street.link4"
w26988072,osm4177104993,osm5434001098,road,"Oak Street.link5"
w27028275,osm5437877214,osm65319667,road,"Valencia Street.link1"
w27028275,osm5022363314,osm5437877214,road,"Valencia Street.link2"
w27029263,osm5434001058,osm65351748,road,"Mission Street005.link1"
w27029263,osm7161543601,osm5434001058,road,"Mission Street005.link2"
w27029264,osm65319555,osm65351748,road,"10th Street.link1"
w27029264,osm65325208,osm65319555,road,"10th Street.link2"
w27029264,osm65306838,osm65325208,road,"10th Street.link3"
w27029265,osm5434001054,osm65306838,road,"10th Street001.link1"
w27029265,osm6587947116,osm5434001054,road,"10th Street001.link2"
w27029265,osm5434001049,osm6587947116,road,"10th Street001.link3"
w27029265,osm65351751,osm5434001049,road,"10th Street001.link4"
w27029265,osm5841552057,osm65351751,road,"10th Street001.link5"
w27029265,osm65317570,osm5841552057,road,"10th Street001.link6"
w27029265,osm5841552055,osm65317570,road,"10th Street001.link7"
w27029265,osm65351753,osm5841552055,road,"10th Street001.link8"
w27029265,osm5435462806,osm65351753,road,"10th Street001.link9"
w27029265,osm65317752,osm5435462806,road,"10th Street001.link10"
w27029265,osm539990269,osm65317752,road,"10th Street001.link11"
w27167896,osm65318986,osm65335648,slowroad,"Rose Street001.link1"
w27167899,osm6840982280,osm65304901,slowroad,"Lily Street001.link1"
w27167899,osm65304903,osm6840982280,slowroad,"Lily Street001.link2"
w27167926,osm267455446,osm267455444,road,"Octavia Boulevard001.link1"
w27167933,osm6670056116,osm65351426,slowroad,"Linden Street001.link1"
w27167933,osm65318991,osm6670056116,slowroad,"Linden Street001.link2"
w27167935,osm6945726963,osm65287213,slowroad,"Octavia Street002.link1"
w27167935,osm65351433,osm6945726963,slowroad,"Octavia Street002.link2"
w27167935,osm5433624521,osm65351433,slowroad,"Octavia Street002.link3"
w27167935,osm6874462881,osm5433624521,slowroad,"Octavia Street002.link4"
w27167935,osm65351431,osm6874462881,slowroad,"Octavia Street002.link5"
w27374548,osm300761099,osm65306853,road,"Howard Street001.link1"
w27374548,osm2086914128,osm300761099,road,"Howard Street001.link2"
w27374548,osm2086914137,osm2086914128,road,"Howard Street001.link3"
w27397892,osm2086914133,osm260117854,road,"Howard Street002.link1"
w27397892,osm300514875,osm2086914133,road,"Howard Street002.link2"
w27397892,osm65306853,osm300514875,road,"Howard Street002.link3"
w27398196,osm267455448,osm267455480,slowroad,"Haight Street.link1"
w28015825,osm4018809948,osm307638472,road,"Octavia Boulevard002.link1"
w28015825,osm4018809952,osm4018809948,road,"Octavia Boulevard002.link2"
w28015825,osm4018809896,osm4018809952,road,"Octavia Boulevard002.link3"
w28015825,osm267455444,osm4018809896,road,"Octavia Boulevard002.link4"
w28596014,osm6459601539,osm6459601546,highway,"Central Freeway001.link1"
w28596014,osm6459601520,osm6459601539,highway,"Central Freeway001.link2"
w28596014,osm6459601549,osm6459601520,highway,"Central Freeway001.link3"
w28596014,osm7365234522,osm6459601549,highway,"Central Freeway001.link4"
w28596014,osm6338751434,osm7365234522,highway,"Central Freeway001.link5"
w28596014,osm65281218,osm6338751434,highway,"Central Freeway001.link6"
